Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,777948,0.9677,0.0088,2903,
2,788794,0.9563,0.0074,2869,
3,777945,0.9523,0.0070,2857,
4,8158965,0.8470,0.0088,2541,
5,772763,0.6897,0.0068,2069,
6,772764,0.6803,0.0100,2041,
7,793793,0.3690,0.0071,1107,
8,777141,0.3010,0.0078,903,
9,8091936,0.2843,0.0122,853,
10,8166038,0.2700,0.0074,810,
11,793548,0.2583,0.0117,775,
12,778082,0.2557,0.0101,767,
13,8092284,0.2393,0.0105,718,
14,8087967,0.2320,0.0115,696,
15,780706,0.2087,0.0120,626,
16,792803,0.1827,0.0119,548,
17,777553,0.1673,0.0123,502,
18,8112097,0.1097,0.0120,329,
19,8096342,0.0840,0.0129,252,
20,777135,0.0813,0.0126,244,
