Rank,CAD,Score (lower is better),Eigenvalues,Status
1,8179627,0.5224,"0.0083, 0.0023, 0.0000",
2,793646,0.6311,"0.0138, 0.0031, 0.0001",
3,765201,0.6870,"0.0049, 0.0033, 0.0001",
4,779861,0.6925,"0.0053, 0.0044, 0.0001",
5,775316,0.7374,"0.0098, 0.0029, 0.0000",⬅️
6,765202,0.7704,"0.0087, 0.0048, 0.0001",
7,765199,0.7808,"0.0129, 0.0048, 0.0001",
8,8122643,0.7875,"0.0047, 0.0045, 0.0001",
9,8117985,0.9232,"0.0033, 0.0013, 0.0000",
10,8174395,1.0684,"0.0148, 0.0042, 0.0000",
11,778844,1.1497,"0.0024, 0.0024, 0.0000",
12,8063088,1.1814,"0.0073, 0.0004, 0.0000",
13,777991,1.1970,"0.0041, 0.0020, 0.0000",
14,8100966,1.2044,"0.0178, 0.0004, 0.0001",
15,772840,1.2385,"0.0089, 0.0001, 0.0000",
16,772841,1.2399,"0.0088, 0.0001, 0.0000",
17,8063089,1.2446,"0.0038, 0.0005, 0.0000",
18,777133,1.2533,"0.0025, 0.0025, 0.0000",
19,772797,1.2928,"0.0141, 0.0001, 0.0000",
20,772796,1.2939,"0.0141, 0.0001, 0.0000",
21,8095941,1.3178,"0.0013, 0.0002, 0.0001",
22,793405,1.3249,"0.0005, 0.0003, 0.0001",
23,793791,1.3376,"0.0078, 0.0003, 0.0000",
24,781282,1.3665,"0.0041, 0.0008, 0.0001",
25,8098446,1.3701,"0.0014, 0.0004, 0.0001",
26,775510,1.3817,"0.0139, 0.0000, 0.0000",
27,8181356,1.3848,"0.0140, 0.0000, 0.0000",
28,792510,1.4194,"0.0024, 0.0005, 0.0000",
29,793768,1.4206,"0.0007, 0.0003, 0.0000",
30,791713,1.4206,"0.0035, 0.0003, 0.0000",
31,8121692,1.4279,"0.0015, 0.0001, 0.0000",
32,8121694,1.4284,"0.0015, 0.0001, 0.0000",
33,777253,1.4518,"0.0013, 0.0008, 0.0000",
34,8141343,1.4618,"0.0004, 0.0001, 0.0000",
35,8100969,1.4625,"0.0191, 0.0055, 0.0001",
36,798512,1.4664,"0.0029, 0.0002, 0.0000",
37,767340,1.4730,"0.0024, 0.0003, 0.0000",
38,777087,1.4792,"0.0012, 0.0010, 0.0000",
39,793787,1.5015,"0.0174, 0.0003, 0.0000",
40,763620,1.5157,"0.0024, 0.0001, 0.0000",
41,763621,1.5165,"0.0024, 0.0001, 0.0000",
42,794679,1.5218,"0.0024, 0.0001, 0.0000",
43,794601,1.5397,"0.0018, 0.0001, 0.0000",
44,793789,1.5443,"0.0020, 0.0003, 0.0000",
45,798351,1.5556,"0.0019, 0.0000, 0.0000",
46,792783,1.5588,"0.0006, 0.0006, 0.0001",
47,8150394,1.5642,"0.0008, 0.0006, 0.0000",
48,767940,1.5882,"0.0005, 0.0005, 0.0000",
49,784049,1.5895,"0.0010, 0.0004, 0.0000",
50,776935,1.5956,"0.0015, 0.0003, 0.0000",
51,778899,1.6009,"0.0026, 0.0003, 0.0001",
52,8100975,1.6017,"0.0197, 0.0055, 0.0001",
53,8092190,1.6088,"0.0006, 0.0005, 0.0000",
54,779608,1.6166,"0.0005, 0.0005, 0.0000",
55,763660,1.6185,"0.0005, 0.0001, 0.0000",
56,793689,1.6211,"0.0004, 0.0001, 0.0000",
57,794159,1.6395,"0.0004, 0.0000, 0.0000",
58,792795,1.6409,"0.0001, 0.0001, 0.0000",
59,8092171,1.6498,"0.0006, 0.0002, 0.0000",
60,8139718,1.6549,"0.0033, 0.0023, 0.0002",
61,778897,1.7314,"0.0050, 0.0002, 0.0002",
62,8101572,1.7385,"0.0249, 0.0003, 0.0000",
63,763638,2.1831,"0.0305, 0.0005, 0.0001",
64,8105335,2.2596,"0.0139, 0.0050, 0.0002",
65,778429,2.3053,"0.0315, 0.0002, 0.0001",
66,8103576,2.5273,"0.0046, 0.0029, 0.0002",
67,8122655,2.6325,"0.0045, 0.0032, 0.0002",
68,786001,2.6563,"0.0132, 0.0107, 0.0001",
69,779699,2.6778,"0.0034, 0.0014, 0.0002",
70,788905,2.9247,"0.0392, 0.0013, 0.0001",
71,778906,2.9629,"0.0016, 0.0006, 0.0003",
72,791705,2.9837,"0.0046, 0.0029, 0.0003",
73,778091,3.0048,"0.0393, 0.0006, 0.0001",
74,8088206,3.0683,"0.0085, 0.0021, 0.0003",
75,772764,3.0836,"0.0349, 0.0085, 0.0001",
76,772763,3.0933,"0.0350, 0.0085, 0.0001",
77,8091304,3.1540,"0.0407, 0.0022, 0.0000",
78,782185,3.1712,"0.0139, 0.0038, 0.0003",
79,777043,3.2496,"0.0067, 0.0012, 0.0003",
80,8093316,3.3302,"0.0399, 0.0068, 0.0000",
81,8144696,3.3389,"0.0037, 0.0005, 0.0003",
82,784111,3.4849,"0.0086, 0.0025, 0.0003",
83,778920,3.4949,"0.0014, 0.0006, 0.0003",
84,788695,3.5435,"0.0284, 0.0116, 0.0000",
85,771736,3.8745,"0.0149, 0.0143, 0.0001",
86,794515,3.9207,"0.0042, 0.0010, 0.0003",
87,8172414,3.9487,"0.0352, 0.0116, 0.0000",
88,8172412,3.9534,"0.0351, 0.0117, 0.0000",
89,8093118,4.2687,"0.0006, 0.0004, 0.0003",
90,792350,4.3131,"0.0011, 0.0008, 0.0003",
91,772804,4.3457,"0.0477, 0.0090, 0.0000",
92,772805,4.4385,"0.0473, 0.0097, 0.0000",
93,8171486,4.4668,"0.0017, 0.0016, 0.0004",
94,772725,4.5123,"0.0547, 0.0002, 0.0000",
95,772726,4.5330,"0.0549, 0.0002, 0.0000",
96,781613,4.6558,"0.0043, 0.0023, 0.0004",
97,778082,4.6948,"0.0572, 0.0049, 0.0001",
98,774596,5.0469,"0.0429, 0.0140, 0.0000",
99,8181146,5.0696,"0.0423, 0.0143, 0.0000",
100,775318,5.1545,"0.0011, 0.0005, 0.0004",
101,8178944,5.2820,"0.0043, 0.0024, 0.0004",
102,8181152,5.3191,"0.0079, 0.0024, 0.0004",
103,788794,5.4187,"0.0598, 0.0097, 0.0001",
104,777945,5.7482,"0.0632, 0.0099, 0.0001",
105,8158965,5.7621,"0.0668, 0.0047, 0.0002",
106,777948,5.7968,"0.0640, 0.0096, 0.0001",
107,8092284,5.9642,"0.0096, 0.0074, 0.0005",
108,777239,6.0188,"0.0024, 0.0009, 0.0005",
109,780283,6.1706,"0.0502, 0.0169, 0.0001",
110,777141,6.2468,"0.0102, 0.0036, 0.0005",
111,777217,6.2963,"0.0045, 0.0008, 0.0005",
112,8096342,6.3325,"0.0371, 0.0056, 0.0004",
113,776548,6.4347,"0.0744, 0.0001, 0.0001",
114,8188926,6.4522,"0.0011, 0.0008, 0.0005",
115,778915,6.4796,"0.0014, 0.0009, 0.0005",
