Rank,CAD,Score (lower is better),Eigenvalues,Status
1,780300,0.2813,"0.0569, 0.0270, 0.0006",
2,780299,0.2866,"0.0566, 0.0268, 0.0006",
3,788920,0.3159,"0.0655, 0.0302, 0.0001",
4,793997,0.3327,"0.0611, 0.0377, 0.0011",⬅️
5,793998,0.3507,"0.0590, 0.0226, 0.0007",
6,772741,0.3901,"0.0707, 0.0313, 0.0001",
7,772749,0.3935,"0.0711, 0.0316, 0.0001",
8,788916,0.4167,"0.0647, 0.0448, 0.0000",
9,777942,0.4191,"0.0642, 0.0500, 0.0002",
10,772801,0.4557,"0.0522, 0.0347, 0.0000",
11,772809,0.4622,"0.0537, 0.0326, 0.0000",
12,8179611,0.4641,"0.0582, 0.0498, 0.0003",
13,792937,0.4684,"0.0736, 0.0494, 0.0004",
14,772745,0.4738,"0.0762, 0.0315, 0.0001",
15,772810,0.4856,"0.0545, 0.0306, 0.0000",
16,8176966,0.4987,"0.0564, 0.0528, 0.0004",
17,8176978,0.5185,"0.0570, 0.0553, 0.0004",
18,8095212,0.5264,"0.0751, 0.0579, 0.0006",
19,772732,0.5301,"0.0720, 0.0452, 0.0000",
20,772734,0.5315,"0.0717, 0.0457, 0.0000",
21,780254,0.5325,"0.0606, 0.0515, 0.0001",
22,772769,0.5892,"0.0816, 0.0423, 0.0001",
23,775999,0.5950,"0.0625, 0.0578, 0.0001",
24,777948,0.6032,"0.0640, 0.0096, 0.0001",
25,777945,0.6312,"0.0632, 0.0099, 0.0001",
26,793975,0.6411,"0.0539, 0.0529, 0.0001",
27,793978,0.6434,"0.0543, 0.0535, 0.0001",
28,8186079,0.6452,"0.0453, 0.0298, 0.0000",
29,793981,0.6488,"0.0679, 0.0644, 0.0002",
30,793982,0.6490,"0.0679, 0.0644, 0.0002",
31,8158965,0.6787,"0.0668, 0.0047, 0.0002",
32,788794,0.6877,"0.0598, 0.0097, 0.0001",
33,771731,0.7096,"0.0355, 0.0321, 0.0001",
34,780283,0.7203,"0.0502, 0.0169, 0.0001",
35,772733,0.7465,"0.0719, 0.0604, 0.0000",
36,783619,0.7546,"0.0584, 0.0055, 0.0011",
37,772742,0.7586,"0.0347, 0.0312, 0.0001",
38,788923,0.7671,"0.0393, 0.0259, 0.0001",
39,776560,0.7779,"0.0326, 0.0317, 0.0001",
40,792429,0.7823,"0.0912, 0.0452, 0.0001",
41,788909,0.7862,"0.0433, 0.0222, 0.0000",
42,778082,0.7870,"0.0572, 0.0049, 0.0001",
43,8091602,0.8359,"0.0838, 0.0690, 0.0006",
44,8087967,0.8370,"0.0384, 0.0134, 0.0008",
45,785149,0.8445,"0.0453, 0.0385, 0.0017",
46,8179629,0.8743,"0.0645, 0.0423, 0.0023",
47,776548,0.8834,"0.0744, 0.0001, 0.0001",
48,780827,0.8932,"0.0371, 0.0232, 0.0012",
49,772805,0.9032,"0.0473, 0.0097, 0.0000",
50,772726,0.9055,"0.0549, 0.0002, 0.0000",
51,772804,0.9081,"0.0477, 0.0090, 0.0000",
52,772725,0.9088,"0.0547, 0.0002, 0.0000",
53,774596,0.9105,"0.0429, 0.0140, 0.0000",
54,8181146,0.9166,"0.0423, 0.0143, 0.0000",
55,8096342,0.9301,"0.0371, 0.0056, 0.0004",
56,785997,0.9346,"0.0273, 0.0225, 0.0002",
57,8112097,0.9681,"0.0305, 0.0125, 0.0008",
58,779434,0.9963,"0.0318, 0.0131, 0.0009",
59,784907,1.0129,"0.0400, 0.0096, 0.0012",
60,780288,1.0183,"0.1053, 0.0443, 0.0001",
61,8179614,1.0349,"0.1126, 0.0380, 0.0001",
62,8093316,1.0556,"0.0399, 0.0068, 0.0000",
63,8172414,1.0618,"0.0352, 0.0116, 0.0000",
