Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,792429,0.9257,0.0106,2777,
2,772741,0.8980,0.0105,2694,
3,772745,0.8957,0.0120,2687,
4,8179611,0.8930,0.0111,2679,
5,772749,0.8853,0.0112,2656,
6,793997,0.8810,0.0092,2643,⬅️
7,772734,0.8797,0.0112,2639,
8,8179629,0.8760,0.0105,2628,
9,772732,0.8633,0.0100,2590,
10,772769,0.8633,0.0109,2590,
11,772733,0.8593,0.0117,2578,
12,8176966,0.8543,0.0107,2563,
13,777942,0.8357,0.0117,2507,
14,793978,0.8353,0.0103,2506,
15,793975,0.8310,0.0104,2493,
16,772801,0.8170,0.0092,2451,
17,780254,0.8167,0.0100,2450,
18,8176978,0.8037,0.0113,2411,
19,780300,0.7833,0.0099,2350,
20,788916,0.7827,0.0121,2348,
21,780299,0.7770,0.0091,2331,
22,772809,0.7770,0.0088,2331,
23,785149,0.7633,0.0113,2290,
24,793998,0.7583,0.0098,2275,
25,772810,0.7453,0.0088,2236,
26,788920,0.7360,0.0113,2208,
27,788923,0.7220,0.0102,2166,
28,772742,0.6547,0.0093,1964,
29,776560,0.6343,0.0111,1903,
30,788794,0.5763,0.0100,1729,
31,777945,0.5467,0.0106,1640,
32,774596,0.5303,0.0102,1591,
33,785997,0.5253,0.0104,1576,
34,8095212,0.5243,0.0117,1573,
35,8181146,0.5207,0.0084,1562,
36,793981,0.5160,0.0118,1548,
37,8158965,0.5110,0.0111,1533,
38,783619,0.4950,0.0090,1485,
39,777948,0.4827,0.0111,1448,
40,772805,0.4807,0.0075,1442,
41,772804,0.4697,0.0082,1409,
42,8087967,0.4593,0.0088,1378,
43,780283,0.4330,0.0112,1299,
44,788909,0.4047,0.0100,1214,
45,793982,0.3827,0.0112,1148,
46,792937,0.3410,0.0110,1023,
47,779434,0.3270,0.0117,981,
48,8091602,0.3237,0.0121,971,
49,771731,0.3150,0.0089,945,
50,8096342,0.3137,0.0085,941,
51,778082,0.2787,0.0100,836,
52,775999,0.2293,0.0119,688,
53,8112097,0.2230,0.0095,669,
54,780827,0.2053,0.0100,616,
55,772725,0.1973,0.0105,592,
56,8186079,0.1717,0.0124,515,
57,772726,0.1647,0.0109,494,
58,776548,0.1423,0.0093,427,
