Rank,CAD,Score (lower is better),Eigenvalues,Status
1,8104626,0.1876,"0.1822, 0.0484, 0.0022",
2,779545,0.4706,"0.1465, 0.0642, 0.0008",⬅️
3,791817,0.4916,"0.1477, 0.0532, 0.0000",
4,766859,0.5036,"0.2094, 0.0552, 0.0002",
5,791816,0.5274,"0.1486, 0.0487, 0.0000",
6,8176904,0.5745,"0.1829, 0.0816, 0.0003",
7,778632,0.5832,"0.1374, 0.0463, 0.0042",
8,791819,0.6100,"0.1667, 0.0256, 0.0002",
9,8179589,0.6402,"0.1238, 0.0499, 0.0002",
10,8095189,0.6483,"0.1545, 0.0889, 0.0008",
11,8091592,0.6588,"0.1561, 0.0910, 0.0008",
12,780295,0.6817,"0.1114, 0.0557, 0.0000",
13,780296,0.6856,"0.1113, 0.0560, 0.0000",
14,794105,0.7220,"0.2636, 0.0543, 0.0011",
15,780252,0.7293,"0.1124, 0.0622, 0.0001",
16,8179592,0.7355,"0.1199, 0.0432, 0.0001",
17,776556,0.7536,"0.1165, 0.0669, 0.0000",
18,8091607,0.7589,"0.0985, 0.0569, 0.0001",
19,770066,0.7638,"0.1047, 0.0500, 0.0001",
20,792430,0.8028,"0.1023, 0.0232, 0.0025",
21,780288,0.8138,"0.1053, 0.0443, 0.0001",
22,8179614,0.8265,"0.1126, 0.0380, 0.0001",
23,8179629,0.8309,"0.0645, 0.0423, 0.0023",
24,794101,0.8437,"0.2331, 0.0804, 0.0003",
25,8095212,0.8450,"0.0751, 0.0579, 0.0006",
26,792429,0.8784,"0.0912, 0.0452, 0.0001",
27,8091602,0.8917,"0.0838, 0.0690, 0.0006",
28,780279,0.8991,"0.1240, 0.0090, 0.0033",
29,787629,0.9012,"0.0854, 0.0236, 0.0020",
30,788926,0.9028,"0.1054, 0.0748, 0.0046",
31,792937,0.9156,"0.0736, 0.0494, 0.0004",
32,772733,0.9514,"0.0719, 0.0604, 0.0000",
33,8176978,0.9542,"0.0570, 0.0553, 0.0004",
34,772769,0.9588,"0.0816, 0.0423, 0.0001",
35,8179631,0.9641,"0.0667, 0.0424, 0.0037",
36,775999,0.9733,"0.0625, 0.0578, 0.0001",
37,8176966,0.9809,"0.0564, 0.0528, 0.0004",
38,777942,0.9830,"0.0642, 0.0500, 0.0002",
39,793981,0.9857,"0.0679, 0.0644, 0.0002",
40,793982,0.9861,"0.0679, 0.0644, 0.0002",
41,772734,0.9978,"0.0717, 0.0457, 0.0000",
