Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,779545,0.8193,0.0111,2458,✅
2,770066,0.4980,0.0126,1494,
3,780252,0.4893,0.0125,1468,
4,766859,0.4713,0.0140,1414,
5,776556,0.4647,0.0129,1394,
6,791819,0.4637,0.0121,1391,
7,8179614,0.4623,0.0126,1387,
8,792429,0.4567,0.0123,1370,
9,791817,0.4387,0.0128,1316,
10,780296,0.4207,0.0129,1262,
11,8176966,0.3783,0.0127,1135,
12,772769,0.3737,0.0123,1121,
13,8179589,0.3700,0.0131,1110,
14,8179592,0.3647,0.0136,1094,
15,8176978,0.3627,0.0118,1088,
16,777942,0.3560,0.0121,1068,
17,794105,0.3480,0.0135,1044,
18,8095212,0.3470,0.0113,1041,
19,772733,0.3460,0.0126,1038,
20,8176904,0.3417,0.0126,1025,
21,780295,0.2927,0.0132,878,
22,792430,0.2910,0.0129,873,
23,794101,0.2900,0.0132,870,
24,792937,0.2827,0.0116,848,
25,791816,0.2647,0.0136,794,
26,780288,0.2520,0.0130,756,
27,8104626,0.2417,0.0124,725,
28,8091602,0.2320,0.0126,696,
29,8091592,0.2260,0.0126,678,
30,772734,0.2223,0.0120,667,
31,780279,0.2197,0.0127,659,
32,788926,0.2037,0.0125,611,
33,793981,0.2007,0.0113,602,
34,793982,0.1887,0.0125,566,
35,8111520,0.1860,0.0140,558,
36,8091607,0.1683,0.0127,505,
37,787629,0.1637,0.0126,491,
38,778632,0.1473,0.0144,442,
39,8095189,0.1327,0.0128,398,
40,8179629,0.1253,0.0132,376,
41,8179631,0.1077,0.0128,323,
42,775999,0.0343,0.0122,103,
