Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,777945,0.9977,0.0079,2993,✅
2,777948,0.9700,0.0082,2910,
3,788794,0.9563,0.0080,2869,
4,782016,0.8637,0.0106,2591,
5,8158965,0.7730,0.0083,2319,
6,772763,0.7083,0.0077,2125,
7,772764,0.7017,0.0085,2105,
8,8087967,0.6717,0.0103,2015,
9,780283,0.5223,0.0098,1567,
10,793793,0.4113,0.0076,1234,
11,8092284,0.2013,0.0103,604,
12,792803,0.1763,0.0112,529,
13,780706,0.1633,0.0122,490,
14,8112097,0.1363,0.0115,409,
15,8096342,0.1003,0.0128,301,
