Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8171486,1.0000,0.0055,3000,✅
2,781914,0.9827,0.0104,2948,
3,792358,0.8373,0.0105,2512,
4,777239,0.8003,0.0115,2401,
5,8139718,0.7903,0.0103,2371,
6,778920,0.7177,0.0110,2153,
7,778906,0.7110,0.0107,2133,
8,778915,0.6100,0.0102,1830,
9,778844,0.6093,0.0109,1828,
10,792350,0.6027,0.0115,1808,
11,8188926,0.5830,0.0121,1749,
12,779699,0.5743,0.0105,1723,
13,8174397,0.5567,0.0098,1670,
14,794515,0.5493,0.0098,1648,
15,775318,0.5210,0.0114,1563,
16,781613,0.4887,0.0101,1466,
17,8144696,0.4740,0.0107,1422,
18,8178944,0.0000,0.0000,0,
