Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8088959,0.8960,0.0097,2688,✅
2,785173,0.8063,0.0111,2419,
3,794008,0.7187,0.0142,2156,
4,781831,0.6087,0.0122,1826,
5,8172412,0.5937,0.0056,1781,
6,788695,0.5843,0.0059,1753,
7,8172414,0.5760,0.0082,1728,
8,772763,0.5723,0.0062,1717,
9,772764,0.5547,0.0069,1664,
10,8143504,0.5483,0.0085,1645,
11,786001,0.5360,0.0077,1608,
12,772132,0.5250,0.0114,1575,
13,8174395,0.5063,0.0062,1519,
14,792441,0.4980,0.0098,1494,
15,8092992,0.4863,0.0086,1459,
16,774937,0.4713,0.0117,1414,
17,785159,0.4713,0.0123,1414,
18,8100975,0.4527,0.0091,1358,
19,779434,0.4420,0.0106,1326,
20,783595,0.4283,0.0104,1285,
21,8155627,0.4280,0.0101,1284,
22,793793,0.4267,0.0102,1280,
23,784856,0.4183,0.0125,1255,
24,768552,0.3997,0.0114,1199,
25,794871,0.3960,0.0120,1188,
26,787914,0.3753,0.0075,1126,
27,793548,0.3627,0.0100,1088,
28,8139623,0.3383,0.0125,1015,
29,792440,0.3363,0.0106,1009,
30,777155,0.3350,0.0126,1005,
31,794870,0.3343,0.0116,1003,
32,779530,0.3323,0.0113,997,
33,8094080,0.3313,0.0114,994,
34,775262,0.3313,0.0097,994,
35,8181354,0.3283,0.0102,985,
36,787913,0.3273,0.0095,982,
37,8126425,0.3257,0.0096,977,
38,8100969,0.3227,0.0096,968,
39,779815,0.3183,0.0126,955,
40,788786,0.3157,0.0127,947,
41,785169,0.3120,0.0121,936,
42,783596,0.2983,0.0108,895,
43,8087967,0.2930,0.0116,879,
44,8172410,0.2930,0.0097,879,
45,8105335,0.2897,0.0077,869,
46,788698,0.2870,0.0114,861,
47,8091936,0.2863,0.0094,859,
48,771736,0.2800,0.0086,840,
49,774935,0.2743,0.0126,823,
50,780706,0.2733,0.0102,820,
51,793832,0.2720,0.0112,816,
52,772144,0.2680,0.0128,804,
53,792161,0.2593,0.0111,778,
54,8125655,0.2577,0.0120,773,
55,792803,0.2577,0.0107,773,
56,775310,0.2560,0.0121,768,
57,8112097,0.2417,0.0114,725,
58,771742,0.2383,0.0132,715,
59,798475,0.2183,0.0118,655,
60,778504,0.2160,0.0118,648,
61,8141860,0.2157,0.0126,647,
62,8172406,0.2113,0.0128,634,
63,798480,0.2107,0.0124,632,
64,785997,0.2107,0.0118,632,
65,8149518,0.1837,0.0127,551,
66,781926,0.1720,0.0131,516,
67,779533,0.1660,0.0112,498,
68,782438,0.1537,0.0105,461,
69,781921,0.1273,0.0104,382,
70,8092901,0.1163,0.0121,349,
71,781899,0.1120,0.0117,336,
72,8101572,0.0923,0.0121,277,
73,8100966,0.0813,0.0114,244,
74,778448,0.0730,0.0122,219,
