Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,775310,1.0000,0.0072,3000,✅
2,783596,0.6507,0.0112,1952,
3,781926,0.6500,0.0107,1950,
4,8125655,0.6183,0.0111,1855,
5,779533,0.6060,0.0115,1818,
6,8094080,0.6030,0.0113,1809,
7,8143504,0.5917,0.0110,1775,
8,8126425,0.5693,0.0118,1708,
9,779434,0.5617,0.0119,1685,
10,779530,0.5570,0.0121,1671,
11,8149518,0.5507,0.0111,1652,
12,8091936,0.5453,0.0102,1636,
13,8105335,0.5083,0.0110,1525,
14,8139623,0.4850,0.0115,1455,
15,793646,0.4850,0.0118,1455,
16,772132,0.4740,0.0120,1422,
17,792161,0.4437,0.0110,1331,
18,793548,0.4343,0.0121,1303,
19,783617,0.4283,0.0120,1285,
20,786001,0.4247,0.0108,1274,
21,792441,0.4183,0.0113,1255,
22,793793,0.4153,0.0118,1246,
23,775262,0.4127,0.0120,1238,
24,781921,0.4083,0.0116,1225,
25,765199,0.4080,0.0108,1224,
26,792440,0.4070,0.0115,1221,
27,8155627,0.3950,0.0120,1185,
28,783595,0.3857,0.0087,1157,
29,8174395,0.3810,0.0102,1143,
30,8166038,0.3627,0.0110,1088,
31,771736,0.3617,0.0098,1085,
32,774935,0.3510,0.0106,1053,
33,8100975,0.3427,0.0106,1028,
34,780273,0.3403,0.0118,1021,
35,8092284,0.3370,0.0112,1011,
36,8179499,0.3357,0.0113,1007,
37,8111161,0.3357,0.0114,1007,
38,788698,0.3333,0.0110,1000,
39,778504,0.3283,0.0116,985,
40,8100969,0.3257,0.0105,977,
41,774937,0.3257,0.0123,977,
42,8112097,0.3250,0.0104,975,
43,777135,0.3140,0.0101,942,
44,793832,0.2813,0.0109,844,
45,778448,0.2673,0.0120,802,
46,8089434,0.2540,0.0106,762,
47,794273,0.2453,0.0098,736,
48,793787,0.2203,0.0115,661,
49,792803,0.2173,0.0121,652,
50,782185,0.2143,0.0107,643,
51,777551,0.2020,0.0116,606,
52,777141,0.1890,0.0124,567,
53,772797,0.1637,0.0107,491,
54,775510,0.1403,0.0106,421,
55,8181356,0.1397,0.0103,419,
56,772796,0.1370,0.0097,411,
57,780706,0.1263,0.0127,379,
58,8100966,0.0923,0.0120,277,
