Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8126327,1.0000,0.0050,3000,✅
2,8166043,1.0000,0.0047,3000,
3,793796,0.9760,0.0100,2928,
4,781917,0.8520,0.0099,2556,
5,781915,0.8427,0.0105,2528,
6,788771,0.8023,0.0094,2407,
7,8103578,0.7660,0.0097,2298,
8,8111161,0.7460,0.0100,2238,
9,781916,0.7287,0.0108,2186,
10,794273,0.7203,0.0105,2161,
11,8126238,0.7183,0.0070,2155,
12,793426,0.6393,0.0105,1918,
13,785887,0.6323,0.0081,1897,
14,777141,0.6250,0.0115,1875,
15,781923,0.6157,0.0118,1847,
16,8126325,0.6103,0.0089,1831,
17,777553,0.6020,0.0120,1806,
18,8179499,0.5953,0.0114,1786,
19,781613,0.5930,0.0093,1779,
20,8122655,0.5823,0.0107,1747,
21,781912,0.5650,0.0119,1695,
22,8166038,0.5560,0.0118,1668,
23,765202,0.5403,0.0112,1621,
24,777240,0.5203,0.0089,1561,
25,777551,0.5197,0.0113,1559,
26,776840,0.5167,0.0108,1550,
27,8089434,0.4797,0.0109,1439,
28,8139855,0.4563,0.0115,1369,
29,8103576,0.4517,0.0115,1355,
30,791705,0.4510,0.0114,1353,
31,8093514,0.4410,0.0124,1323,
32,8181152,0.4310,0.0088,1293,
33,777043,0.4260,0.0108,1278,
34,8148795,0.4227,0.0112,1268,
35,8122643,0.4127,0.0117,1238,
36,781914,0.4097,0.0103,1229,
37,8178944,0.4083,0.0092,1225,
38,8174397,0.3717,0.0120,1115,
39,774135,0.3660,0.0123,1098,
40,765201,0.3580,0.0109,1074,
41,779861,0.3527,0.0108,1058,
42,8088206,0.3377,0.0108,1013,
43,777217,0.3373,0.0120,1012,
44,784111,0.3253,0.0108,976,
