Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,780254,0.9553,0.0109,2866,✅
2,793975,0.8597,0.0105,2579,
3,793978,0.8353,0.0112,2506,
4,777942,0.8290,0.0117,2487,
5,772769,0.7993,0.0111,2398,
6,8176978,0.7813,0.0108,2344,
7,772732,0.7683,0.0124,2305,
8,8179611,0.7657,0.0115,2297,
9,772734,0.7520,0.0119,2256,
10,772733,0.7490,0.0123,2247,
11,8176966,0.7440,0.0124,2232,
12,792429,0.6740,0.0116,2022,
13,788916,0.6710,0.0116,2013,
14,772745,0.6600,0.0121,1980,
15,788920,0.6440,0.0121,1932,
16,772749,0.6093,0.0106,1828,
17,8091607,0.5853,0.0118,1756,
18,772741,0.5747,0.0110,1724,
19,772801,0.5640,0.0113,1692,
20,788923,0.5317,0.0093,1595,
21,772742,0.4640,0.0110,1392,
22,776560,0.4293,0.0098,1288,
23,772809,0.2983,0.0128,895,
24,780283,0.2773,0.0114,832,
25,793981,0.1770,0.0118,531,
26,771731,0.1760,0.0124,528,
27,792937,0.1273,0.0119,382,
28,793982,0.1210,0.0115,363,
29,785997,0.0940,0.0122,282,
30,775999,0.0653,0.0122,196,
