Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8100969,1.0000,0.0069,3000,
2,8100975,1.0000,0.0059,3000,⬅️
3,8105335,0.9487,0.0077,2846,
4,765199,0.9090,0.0100,2727,
5,8094080,0.8950,0.0091,2685,
6,8091936,0.8143,0.0106,2443,
7,8174395,0.7720,0.0086,2316,
8,793793,0.7573,0.0098,2272,
9,786001,0.7257,0.0086,2177,
10,793646,0.7143,0.0087,2143,
11,777135,0.6667,0.0092,2000,
12,771736,0.6233,0.0097,1870,
13,775316,0.6187,0.0098,1856,
14,777141,0.5387,0.0061,1616,
15,765202,0.5203,0.0084,1561,
16,8100966,0.5087,0.0088,1526,
17,784111,0.4213,0.0083,1264,
18,782185,0.4187,0.0111,1256,
19,8166038,0.4063,0.0107,1219,
20,793787,0.3667,0.0087,1100,
21,792803,0.3277,0.0119,983,
22,8092284,0.3073,0.0120,922,
23,780706,0.2983,0.0115,895,
24,8088206,0.2850,0.0113,855,
25,772797,0.2513,0.0104,754,
26,775510,0.2497,0.0106,749,
27,8181356,0.2423,0.0103,727,
28,772796,0.2273,0.0107,682,
