Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,776572,0.9223,0.0110,2767,✅
2,792430,0.7860,0.0094,2358,
3,8104983,0.7603,0.0119,2281,
4,793999,0.6993,0.0097,2098,
5,771615,0.5650,0.0115,1695,
6,785159,0.5293,0.0106,1588,
7,785169,0.5170,0.0094,1551,
8,785173,0.5043,0.0101,1513,
9,8172406,0.4833,0.0097,1450,
10,780279,0.4513,0.0115,1354,
11,771612,0.4297,0.0128,1289,
12,8092901,0.4047,0.0084,1214,
13,772144,0.4030,0.0107,1209,
14,794870,0.3837,0.0086,1151,
15,788786,0.3723,0.0121,1117,
16,781831,0.3477,0.0119,1043,
17,8088959,0.3047,0.0098,914,
18,794008,0.2940,0.0124,882,
19,777155,0.2767,0.0113,830,
20,787629,0.2497,0.0120,749,
21,768552,0.2383,0.0110,715,
22,8181354,0.2237,0.0124,671,
23,781070,0.1897,0.0124,569,
24,784856,0.0820,0.0127,246,
