Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,781916,1.0000,0.0060,3000,✅
2,781917,1.0000,0.0061,3000,
3,793796,0.9980,0.0061,2994,
4,8126327,0.9957,0.0096,2987,
5,788771,0.9463,0.0090,2839,
6,8103578,0.9160,0.0102,2748,
7,793426,0.8617,0.0096,2585,
8,777141,0.8537,0.0108,2561,
9,781915,0.8103,0.0135,2431,
10,8089434,0.7917,0.0112,2375,
11,8166038,0.7597,0.0092,2279,
12,781923,0.7463,0.0137,2239,
13,781912,0.7347,0.0136,2204,
14,8181152,0.6313,0.0108,1894,
15,8122655,0.6220,0.0119,1866,
16,8093514,0.6130,0.0106,1839,
17,8126325,0.5877,0.0099,1763,
18,777551,0.5827,0.0105,1748,
19,791705,0.5800,0.0112,1740,
20,8103576,0.5217,0.0111,1565,
21,8126238,0.5177,0.0104,1553,
22,8148795,0.5170,0.0095,1551,
23,8178944,0.5007,0.0086,1502,
24,8174397,0.4647,0.0111,1394,
25,775316,0.4543,0.0111,1363,
26,777043,0.4377,0.0104,1313,
27,784111,0.4337,0.0105,1301,
28,777240,0.4103,0.0114,1231,
29,8139855,0.4030,0.0117,1209,
30,8088206,0.3720,0.0115,1116,
31,765201,0.3707,0.0116,1112,
32,776840,0.3687,0.0107,1106,
33,781914,0.3493,0.0120,1048,
34,8179627,0.3433,0.0118,1030,
35,774135,0.3397,0.0111,1019,
36,794515,0.3370,0.0099,1011,
37,782185,0.3217,0.0095,965,
38,781613,0.2987,0.0113,896,
39,777217,0.2500,0.0117,750,
