Rank,CAD,Score (lower is better),Eigenvalues,Status
1,8179627,0.8301,"0.0083, 0.0023, 0.0000",
2,8117985,0.9771,"0.0033, 0.0013, 0.0000",
3,8063088,1.0059,"0.0073, 0.0004, 0.0000",
4,8063089,1.0346,"0.0038, 0.0005, 0.0000",
5,772797,1.0653,"0.0141, 0.0001, 0.0000",
6,772796,1.0675,"0.0141, 0.0001, 0.0000",⬅️
7,8101572,1.0982,"0.0249, 0.0003, 0.0000",
8,772840,1.1446,"0.0089, 0.0001, 0.0000",
9,772841,1.1474,"0.0088, 0.0001, 0.0000",
10,793787,1.2163,"0.0174, 0.0003, 0.0000",
11,775316,1.2362,"0.0098, 0.0029, 0.0000",
12,793768,1.2385,"0.0007, 0.0003, 0.0000",
13,775510,1.2480,"0.0139, 0.0000, 0.0000",
14,8181356,1.2500,"0.0140, 0.0000, 0.0000",
15,792510,1.2721,"0.0024, 0.0005, 0.0000",
16,777253,1.2760,"0.0013, 0.0008, 0.0000",
17,778844,1.2902,"0.0024, 0.0024, 0.0000",
18,793791,1.3104,"0.0078, 0.0003, 0.0000",
19,8121694,1.3132,"0.0015, 0.0001, 0.0000",
20,8121692,1.3133,"0.0015, 0.0001, 0.0000",
21,777991,1.3217,"0.0041, 0.0020, 0.0000",
22,8141343,1.3268,"0.0004, 0.0001, 0.0000",
23,791713,1.3341,"0.0035, 0.0003, 0.0000",
24,777087,1.3722,"0.0012, 0.0010, 0.0000",
25,767340,1.3756,"0.0024, 0.0003, 0.0000",
26,798512,1.3920,"0.0029, 0.0002, 0.0000",
27,763620,1.4658,"0.0024, 0.0001, 0.0000",
28,763621,1.4666,"0.0024, 0.0001, 0.0000",
29,8150394,1.4689,"0.0008, 0.0006, 0.0000",
30,794601,1.4734,"0.0018, 0.0001, 0.0000",
31,794679,1.4793,"0.0024, 0.0001, 0.0000",
32,767940,1.4867,"0.0005, 0.0005, 0.0000",
33,793789,1.4934,"0.0020, 0.0003, 0.0000",
34,763638,1.5044,"0.0305, 0.0005, 0.0001",
35,798351,1.5115,"0.0019, 0.0000, 0.0000",
36,784049,1.5183,"0.0010, 0.0004, 0.0000",
37,8092190,1.5302,"0.0006, 0.0005, 0.0000",
38,777133,1.5348,"0.0025, 0.0025, 0.0000",
39,779608,1.5357,"0.0005, 0.0005, 0.0000",
40,793689,1.5384,"0.0004, 0.0001, 0.0000",
41,763660,1.5425,"0.0005, 0.0001, 0.0000",
42,792795,1.5534,"0.0001, 0.0001, 0.0000",
43,776935,1.5619,"0.0015, 0.0003, 0.0000",
44,794159,1.5736,"0.0004, 0.0000, 0.0000",
45,778429,1.5736,"0.0315, 0.0002, 0.0001",
46,8092171,1.6109,"0.0006, 0.0002, 0.0000",
47,788905,1.7231,"0.0392, 0.0013, 0.0001",
48,778091,1.7474,"0.0393, 0.0006, 0.0001",
49,8091304,1.8888,"0.0407, 0.0022, 0.0000",
50,8100966,2.0441,"0.0178, 0.0004, 0.0001",
51,793405,2.0775,"0.0005, 0.0003, 0.0001",
52,8174395,2.1581,"0.0148, 0.0042, 0.0000",
53,8095941,2.2404,"0.0013, 0.0002, 0.0001",
54,793646,2.5411,"0.0138, 0.0031, 0.0001",
55,765201,2.5539,"0.0049, 0.0033, 0.0001",
56,772725,2.6652,"0.0547, 0.0002, 0.0000",
57,772726,2.6781,"0.0549, 0.0002, 0.0000",
58,8098446,2.6895,"0.0014, 0.0004, 0.0001",
59,779861,2.7041,"0.0053, 0.0044, 0.0001",
60,8122643,2.8976,"0.0047, 0.0045, 0.0001",
61,765199,3.1634,"0.0129, 0.0048, 0.0001",
62,765202,3.2408,"0.0087, 0.0048, 0.0001",
63,781282,3.3366,"0.0041, 0.0008, 0.0001",
64,792783,3.3461,"0.0006, 0.0006, 0.0001",
65,778899,3.6394,"0.0026, 0.0003, 0.0001",
66,778082,3.9772,"0.0572, 0.0049, 0.0001",
67,8100969,4.0962,"0.0191, 0.0055, 0.0001",
68,778897,4.1739,"0.0050, 0.0002, 0.0002",
69,8093316,4.3190,"0.0399, 0.0068, 0.0000",
70,8100975,4.3737,"0.0197, 0.0055, 0.0001",
71,8139718,4.4101,"0.0033, 0.0023, 0.0002",
72,776548,4.4580,"0.0744, 0.0001, 0.0001",
73,780255,5.4288,"0.0989, 0.0003, 0.0000",
74,772764,5.5382,"0.0349, 0.0085, 0.0001",
75,772763,5.5440,"0.0350, 0.0085, 0.0001",
76,8158965,5.5632,"0.0668, 0.0047, 0.0002",
77,772804,5.9803,"0.0477, 0.0090, 0.0000",
78,8105335,6.2011,"0.0139, 0.0050, 0.0002",
79,763640,6.2423,"0.0957, 0.0014, 0.0001",
80,772805,6.4827,"0.0473, 0.0097, 0.0000",
81,8103576,6.4869,"0.0046, 0.0029, 0.0002",
82,779699,6.5535,"0.0034, 0.0014, 0.0002",
83,788794,6.7341,"0.0598, 0.0097, 0.0001",
84,8122655,6.7395,"0.0045, 0.0032, 0.0002",
85,777945,6.9595,"0.0632, 0.0099, 0.0001",
86,778906,6.9791,"0.0016, 0.0006, 0.0003",
87,786001,7.0271,"0.0132, 0.0107, 0.0001",
88,777948,7.1178,"0.0640, 0.0096, 0.0001",
89,791705,7.4515,"0.0046, 0.0029, 0.0003",
90,788695,7.4984,"0.0284, 0.0116, 0.0000",
91,8172414,7.6065,"0.0352, 0.0116, 0.0000",
92,8088206,7.6121,"0.0085, 0.0021, 0.0003",
93,8172412,7.6447,"0.0351, 0.0117, 0.0000",
94,777043,7.8751,"0.0067, 0.0012, 0.0003",
95,8144696,7.9028,"0.0037, 0.0005, 0.0003",
96,782016,7.9521,"0.0963, 0.0081, 0.0001",
97,782185,7.9704,"0.0139, 0.0038, 0.0003",
98,778920,8.1620,"0.0014, 0.0006, 0.0003",
99,8179617,8.3136,"0.1107, 0.0025, 0.0002",
100,784111,8.5453,"0.0086, 0.0025, 0.0003",
101,794515,9.2525,"0.0042, 0.0010, 0.0003",
102,774596,9.4203,"0.0429, 0.0140, 0.0000",
103,771736,9.4276,"0.0149, 0.0143, 0.0001",
104,8181146,9.5860,"0.0423, 0.0143, 0.0000",
105,780287,9.8240,"0.1048, 0.0122, 0.0001",
