Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8091592,0.7693,0.0105,2308,
2,8095189,0.7667,0.0108,2300,⬅️
3,8176904,0.6630,0.0121,1989,
4,794105,0.5733,0.0138,1720,
5,794101,0.5443,0.0126,1633,
6,8104626,0.4570,0.0123,1371,
7,8091602,0.4207,0.0116,1262,
8,8179631,0.3563,0.0126,1069,
9,788926,0.3463,0.0123,1039,
10,8179629,0.2677,0.0124,803,
11,792430,0.2223,0.0128,667,
12,787629,0.2170,0.0128,651,
13,779545,0.2040,0.0133,612,
14,793999,0.2020,0.0117,606,
15,8111520,0.1897,0.0141,569,
16,780279,0.1527,0.0130,458,
17,778632,0.1360,0.0134,408,
18,785150,0.1317,0.0135,395,
