Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,777948,0.9670,0.0074,2901,
2,782016,0.9573,0.0082,2872,
3,788794,0.9563,0.0074,2869,
4,777945,0.9523,0.0070,2857,
5,8093316,0.8753,0.0071,2626,
6,772804,0.8750,0.0073,2625,
7,8158965,0.8643,0.0108,2593,
8,784907,0.8497,0.0087,2549,⬅️
9,8172414,0.8237,0.0075,2471,
10,8172412,0.8140,0.0074,2442,
11,783619,0.7943,0.0078,2383,
12,772805,0.7730,0.0080,2319,
13,788695,0.7347,0.0078,2204,
14,8181146,0.7167,0.0111,2150,
15,772763,0.6897,0.0068,2069,
16,772764,0.6803,0.0100,2041,
17,780283,0.6033,0.0082,1810,
18,8091304,0.5967,0.0083,1790,
19,793793,0.3690,0.0071,1107,
20,788905,0.3190,0.0111,957,
21,779434,0.2793,0.0124,838,
22,772725,0.2620,0.0119,786,
23,793548,0.2583,0.0117,775,
24,778082,0.2557,0.0101,767,
25,8092284,0.2430,0.0107,729,
26,8087967,0.2320,0.0115,696,
27,772726,0.2077,0.0120,623,
28,792803,0.1963,0.0111,589,
29,780706,0.1943,0.0118,583,
30,774596,0.1370,0.0125,411,
31,8112097,0.1097,0.0120,329,
32,8096342,0.0840,0.0129,252,
33,777135,0.0813,0.0126,244,
