Rank,CAD,Score (lower is better),Eigenvalues,Status
1,788794,0.4058,"0.0598, 0.0097, 0.0001",
2,778082,0.4388,"0.0572, 0.0049, 0.0001",
3,777948,0.4451,"0.0640, 0.0096, 0.0001",
4,777945,0.4757,"0.0632, 0.0099, 0.0001",
5,783619,0.4782,"0.0584, 0.0055, 0.0011",
6,772804,0.4939,"0.0477, 0.0090, 0.0000",
7,772805,0.5476,"0.0473, 0.0097, 0.0000",
8,8096342,0.5588,"0.0371, 0.0056, 0.0004",
9,8158965,0.5845,"0.0668, 0.0047, 0.0002",
10,8093316,0.6439,"0.0399, 0.0068, 0.0000",
11,772763,0.6457,"0.0350, 0.0085, 0.0001",
12,772764,0.6485,"0.0349, 0.0085, 0.0001",
13,784907,0.7217,"0.0400, 0.0096, 0.0012",⬅️
14,772726,0.7776,"0.0549, 0.0002, 0.0000",
15,772725,0.7812,"0.0547, 0.0002, 0.0000",
16,8087967,0.8219,"0.0384, 0.0134, 0.0008",
17,793548,0.8609,"0.0251, 0.0065, 0.0009",
18,8172414,0.8758,"0.0352, 0.0116, 0.0000",
19,8172412,0.8820,"0.0351, 0.0117, 0.0000",
20,792803,0.8918,"0.0104, 0.0083, 0.0006",
21,774596,0.8928,"0.0429, 0.0140, 0.0000",
22,780706,0.8982,"0.0104, 0.0083, 0.0006",
23,8112097,0.9024,"0.0305, 0.0125, 0.0008",
24,782016,0.9036,"0.0963, 0.0081, 0.0001",
25,780283,0.9054,"0.0502, 0.0169, 0.0001",
26,8181146,0.9189,"0.0423, 0.0143, 0.0000",
27,8091304,0.9203,"0.0407, 0.0022, 0.0000",
28,8092284,0.9287,"0.0096, 0.0074, 0.0005",
29,793793,0.9420,"0.0109, 0.0091, 0.0006",
30,777135,0.9505,"0.0092, 0.0084, 0.0007",
31,779434,0.9804,"0.0318, 0.0131, 0.0009",
32,788905,0.9804,"0.0392, 0.0013, 0.0001",
33,788695,0.9910,"0.0284, 0.0116, 0.0000",
34,8100975,1.0222,"0.0197, 0.0055, 0.0001",
35,8091936,1.0228,"0.0141, 0.0060, 0.0008",
36,778091,1.0238,"0.0393, 0.0006, 0.0001",
37,776548,1.0261,"0.0744, 0.0001, 0.0001",
38,8100969,1.0408,"0.0191, 0.0055, 0.0001",
39,792441,1.0429,"0.0169, 0.0080, 0.0012",
40,792440,1.0454,"0.0172, 0.0077, 0.0012",
41,8094080,1.0628,"0.0170, 0.0109, 0.0009",
42,793998,1.0661,"0.0590, 0.0226, 0.0007",
43,782438,1.0901,"0.0231, 0.0008, 0.0006",
44,778448,1.0965,"0.0219, 0.0029, 0.0008",
45,777553,1.1003,"0.0059, 0.0059, 0.0006",
46,8166038,1.1084,"0.0099, 0.0041, 0.0005",
47,8105335,1.1189,"0.0139, 0.0050, 0.0002",
48,794273,1.1339,"0.0078, 0.0061, 0.0008",
