Rank,CAD,Score (lower is better),Eigenvalues,Status
1,779434,0.3120,"0.0318, 0.0131, 0.0009",
2,8112097,0.3121,"0.0305, 0.0125, 0.0008",
3,779530,0.3777,"0.0181, 0.0152, 0.0011",⬅️
4,793548,0.3784,"0.0251, 0.0065, 0.0009",
5,779533,0.3805,"0.0180, 0.0150, 0.0011",
6,788695,0.4309,"0.0284, 0.0116, 0.0000",
7,779815,0.4480,"0.0289, 0.0118, 0.0024",
8,798475,0.4491,"0.0261, 0.0061, 0.0020",
9,798480,0.4632,"0.0265, 0.0061, 0.0020",
10,781926,0.5288,"0.0210, 0.0084, 0.0018",
11,8094080,0.5389,"0.0170, 0.0109, 0.0009",
12,785997,0.5720,"0.0273, 0.0225, 0.0002",
13,792441,0.5780,"0.0169, 0.0080, 0.0012",
14,792440,0.5816,"0.0172, 0.0077, 0.0012",
15,8087967,0.5817,"0.0384, 0.0134, 0.0008",
16,8155627,0.5927,"0.0155, 0.0100, 0.0014",
17,775310,0.5938,"0.0141, 0.0124, 0.0009",
18,8172406,0.6432,"0.0359, 0.0144, 0.0024",
19,778448,0.6498,"0.0219, 0.0029, 0.0008",
20,772132,0.6553,"0.0203, 0.0141, 0.0032",
21,794870,0.6658,"0.0363, 0.0143, 0.0024",
22,781899,0.6707,"0.0229, 0.0219, 0.0000",
23,8172412,0.6818,"0.0351, 0.0117, 0.0000",
24,8172414,0.6897,"0.0352, 0.0116, 0.0000",
25,771736,0.6944,"0.0149, 0.0143, 0.0001",
26,8141860,0.6946,"0.0324, 0.0088, 0.0025",
27,784907,0.7068,"0.0400, 0.0096, 0.0012",
28,778504,0.7265,"0.0123, 0.0091, 0.0011",
29,782438,0.7292,"0.0231, 0.0008, 0.0006",
30,8139623,0.7309,"0.0175, 0.0058, 0.0017",
31,8092992,0.7432,"0.0210, 0.0150, 0.0036",
32,781921,0.7633,"0.0190, 0.0038, 0.0018",
33,780827,0.7754,"0.0371, 0.0232, 0.0012",
34,772764,0.7755,"0.0349, 0.0085, 0.0001",
35,8100975,0.7789,"0.0197, 0.0055, 0.0001",
36,772763,0.7802,"0.0350, 0.0085, 0.0001",
37,8101572,0.7834,"0.0249, 0.0003, 0.0000",
38,783595,0.7859,"0.0137, 0.0064, 0.0014",
39,794871,0.7989,"0.0404, 0.0123, 0.0021",
40,8100969,0.8052,"0.0191, 0.0055, 0.0001",
41,8091936,0.8436,"0.0141, 0.0060, 0.0008",
42,786001,0.8491,"0.0132, 0.0107, 0.0001",
43,793832,0.8644,"0.0133, 0.0039, 0.0012",
44,783596,0.8780,"0.0201, 0.0090, 0.0034",
45,8149518,0.8836,"0.0200, 0.0089, 0.0034",
46,8143504,0.8840,"0.0200, 0.0089, 0.0034",
47,8125655,0.8851,"0.0199, 0.0089, 0.0034",
48,8126425,0.8852,"0.0198, 0.0089, 0.0034",
49,793793,0.8858,"0.0109, 0.0091, 0.0006",
50,8096342,0.8871,"0.0371, 0.0056, 0.0004",
51,8181146,0.8948,"0.0423, 0.0143, 0.0000",
52,763638,0.8999,"0.0305, 0.0005, 0.0001",
53,774596,0.9099,"0.0429, 0.0140, 0.0000",
54,787914,0.9139,"0.0383, 0.0085, 0.0024",
55,794008,0.9291,"0.0334, 0.0161, 0.0039",
56,780706,0.9362,"0.0104, 0.0083, 0.0006",
57,792803,0.9385,"0.0104, 0.0083, 0.0006",
58,778429,0.9472,"0.0315, 0.0002, 0.0001",
59,777135,0.9674,"0.0092, 0.0084, 0.0007",
60,774937,0.9750,"0.0119, 0.0071, 0.0021",
61,792161,0.9940,"0.0110, 0.0105, 0.0026",
62,8105335,1.0029,"0.0139, 0.0050, 0.0002",
63,788698,1.0270,"0.0115, 0.0106, 0.0029",
64,8092284,1.0304,"0.0096, 0.0074, 0.0005",
65,782185,1.0311,"0.0139, 0.0038, 0.0003",
66,8174395,1.0401,"0.0148, 0.0042, 0.0000",
67,774935,1.0415,"0.0138, 0.0073, 0.0028",
68,8093316,1.0415,"0.0399, 0.0068, 0.0000",
69,8100966,1.0448,"0.0178, 0.0004, 0.0001",
70,775262,1.0467,"0.0112, 0.0100, 0.0028",
71,8111161,1.0654,"0.0073, 0.0055, 0.0014",
72,8179499,1.0660,"0.0077, 0.0063, 0.0008",
73,783617,1.0690,"0.0109, 0.0048, 0.0019",
74,785169,1.0706,"0.0352, 0.0121, 0.0044",
75,765199,1.0760,"0.0129, 0.0048, 0.0001",
76,794273,1.0785,"0.0078, 0.0061, 0.0008",
77,793787,1.0795,"0.0174, 0.0003, 0.0000",
78,793646,1.0969,"0.0138, 0.0031, 0.0001",
79,780273,1.1029,"0.0086, 0.0058, 0.0019",
80,8166038,1.1211,"0.0099, 0.0041, 0.0005",
81,8166043,1.1297,"0.0062, 0.0044, 0.0013",
82,776560,1.1349,"0.0326, 0.0317, 0.0001",
83,777141,1.1415,"0.0102, 0.0036, 0.0005",
84,793796,1.1420,"0.0062, 0.0036, 0.0012",
85,777551,1.1820,"0.0088, 0.0037, 0.0005",
86,788923,1.1892,"0.0393, 0.0259, 0.0001",
87,777553,1.1933,"0.0059, 0.0059, 0.0006",
88,772742,1.1999,"0.0347, 0.0312, 0.0001",
89,788905,1.2029,"0.0392, 0.0013, 0.0001",
90,8089434,1.2050,"0.0077, 0.0021, 0.0009",
91,8111165,1.2089,"0.0090, 0.0059, 0.0025",
92,8111167,1.2090,"0.0090, 0.0059, 0.0025",
93,8126327,1.2135,"0.0054, 0.0041, 0.0009",
94,772797,1.2144,"0.0141, 0.0001, 0.0000",
95,772796,1.2146,"0.0141, 0.0001, 0.0000",
96,785887,1.2174,"0.0059, 0.0030, 0.0014",
97,772805,1.2222,"0.0473, 0.0097, 0.0000",
98,788909,1.2225,"0.0433, 0.0222, 0.0000",
99,8181356,1.2229,"0.0140, 0.0000, 0.0000",
100,775510,1.2255,"0.0139, 0.0000, 0.0000",
101,765202,1.2335,"0.0087, 0.0048, 0.0001",
102,8091304,1.2369,"0.0407, 0.0022, 0.0000",
103,778091,1.2370,"0.0393, 0.0006, 0.0001",
104,771731,1.2507,"0.0355, 0.0321, 0.0001",
105,787913,1.2557,"0.0256, 0.0238, 0.0054",
106,772804,1.2645,"0.0477, 0.0090, 0.0000",
107,781917,1.2650,"0.0062, 0.0031, 0.0007",
108,784111,1.2769,"0.0086, 0.0025, 0.0003",
109,775316,1.2771,"0.0098, 0.0029, 0.0000",
110,781915,1.2779,"0.0050, 0.0028, 0.0009",
111,780283,1.2783,"0.0502, 0.0169, 0.0001",
112,781916,1.2826,"0.0062, 0.0030, 0.0006",
113,8181152,1.2844,"0.0079, 0.0024, 0.0004",
114,8126238,1.2886,"0.0038, 0.0038, 0.0009",
115,8126325,1.2893,"0.0038, 0.0038, 0.0009",
116,794262,1.2926,"0.0055, 0.0017, 0.0015",
117,8093514,1.2939,"0.0072, 0.0024, 0.0005",
118,8088206,1.3042,"0.0085, 0.0021, 0.0003",
119,793426,1.3286,"0.0055, 0.0028, 0.0006",
120,8103578,1.3288,"0.0055, 0.0028, 0.0006",
121,788771,1.3400,"0.0052, 0.0032, 0.0005",
122,781912,1.3415,"0.0044, 0.0029, 0.0007",
123,776840,1.3482,"0.0044, 0.0024, 0.0008",
124,8179627,1.3505,"0.0083, 0.0023, 0.0000",
125,8148795,1.3666,"0.0033, 0.0028, 0.0008",
126,774135,1.3760,"0.0066, 0.0007, 0.0005",
127,781923,1.3783,"0.0044, 0.0026, 0.0006",
128,8188922,1.3787,"0.0024, 0.0014, 0.0012",
129,779861,1.3825,"0.0053, 0.0044, 0.0001",
130,777043,1.4008,"0.0067, 0.0012, 0.0003",
131,8122643,1.4009,"0.0047, 0.0045, 0.0001",
132,777240,1.4053,"0.0032, 0.0024, 0.0007",
133,8139855,1.4080,"0.0027, 0.0022, 0.0008",
