Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,791705,1.0000,0.0042,3000,
2,8103576,1.0000,0.0044,3000,⬅️
3,788771,1.0000,0.0064,3000,
4,8103578,1.0000,0.0051,3000,
5,793426,1.0000,0.0052,3000,
6,8093514,0.9063,0.0125,2719,
7,8122655,0.8993,0.0109,2698,
8,765201,0.7513,0.0105,2254,
9,781923,0.7417,0.0107,2225,
10,8122643,0.7310,0.0096,2193,
11,779861,0.7283,0.0107,2185,
12,8178944,0.7147,0.0091,2144,
13,781613,0.6833,0.0104,2050,
14,8139718,0.6647,0.0107,1994,
15,777043,0.6263,0.0066,1879,
16,779699,0.5853,0.0094,1756,
17,794515,0.4943,0.0105,1483,
18,8181152,0.4110,0.0075,1233,
19,8144696,0.3677,0.0098,1103,
20,8171486,0.3400,0.0098,1020,
21,777217,0.3053,0.0120,916,
