Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8179629,0.8793,0.0112,2638,
2,8179609,0.8703,0.0101,2611,
3,793997,0.8687,0.0117,2606,
4,785149,0.8567,0.0111,2570,
5,8179631,0.7907,0.0122,2372,
6,785150,0.7837,0.0111,2351,
7,780300,0.6413,0.0089,1924,
8,785682,0.6397,0.0133,1919,
9,780299,0.6340,0.0088,1902,
10,8172410,0.5837,0.0104,1751,
11,783854,0.5717,0.0111,1715,
12,793999,0.5713,0.0111,1714,
13,771612,0.3840,0.0127,1152,
14,794870,0.3810,0.0101,1143,
15,8092992,0.3737,0.0092,1121,
16,772132,0.3653,0.0090,1096,
17,771615,0.2503,0.0135,751,
18,794871,0.2440,0.0118,732,
19,785159,0.2300,0.0096,690,
20,785169,0.2227,0.0114,668,
21,8172406,0.2107,0.0116,632,
22,8088959,0.2083,0.0105,625,
23,784856,0.2017,0.0115,605,
24,777155,0.1987,0.0125,596,
25,772144,0.1863,0.0124,559,
26,794008,0.1563,0.0122,469,
27,787913,0.1440,0.0111,432,
28,785173,0.1357,0.0126,407,
29,781831,0.1093,0.0130,328,
30,788786,0.1090,0.0126,327,
31,780827,0.1040,0.0117,312,
32,8092901,0.0673,0.0150,202,
