Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8105335,0.9597,0.0081,2879,
2,8174395,0.8830,0.0084,2649,
3,765199,0.8750,0.0093,2625,
4,786001,0.8607,0.0076,2582,
5,8100969,0.8410,0.0068,2523,
6,793646,0.8050,0.0075,2415,
7,8179499,0.7597,0.0099,2279,
8,775316,0.7030,0.0084,2109,
9,8100975,0.6637,0.0128,1991,
10,8181152,0.6593,0.0118,1978,
11,793793,0.6003,0.0112,1801,
12,784111,0.6000,0.0100,1800,
13,777141,0.5787,0.0078,1736,
14,8122643,0.5530,0.0091,1659,
15,8179627,0.5453,0.0079,1636,
16,765202,0.5107,0.0091,1532,
17,8122655,0.4583,0.0078,1375,
18,8092284,0.4563,0.0109,1369,
19,793832,0.4463,0.0107,1339,
20,782185,0.4397,0.0112,1319,
21,791705,0.4363,0.0080,1309,
22,8100966,0.4280,0.0111,1284,
23,780706,0.4250,0.0096,1275,
24,792803,0.4167,0.0093,1250,
25,783595,0.4120,0.0076,1236,
26,8091936,0.4090,0.0121,1227,
27,793787,0.4017,0.0090,1205,
28,8166038,0.3970,0.0115,1191,
29,777043,0.3963,0.0102,1189,
30,8103576,0.3640,0.0110,1092,
31,8088206,0.3560,0.0094,1068,
32,777551,0.3533,0.0120,1060,
33,779861,0.3193,0.0123,958,
34,777135,0.3190,0.0122,957,
35,794273,0.2763,0.0106,829,
36,8093514,0.2687,0.0123,806,
37,772797,0.2660,0.0095,798,
38,772796,0.2550,0.0099,765,
39,775510,0.2107,0.0114,632,
40,777553,0.1997,0.0119,599,
41,8181356,0.1910,0.0110,573,
