Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,772733,0.9887,0.0100,2966,
2,770066,0.9823,0.0101,2947,
3,772732,0.9820,0.0098,2946,⬅️
4,772734,0.9817,0.0094,2945,
5,788916,0.9683,0.0096,2905,
6,780288,0.9677,0.0101,2903,
7,8179589,0.9330,0.0114,2799,
8,780254,0.8923,0.0103,2677,
9,792429,0.8810,0.0099,2643,
10,8179611,0.8650,0.0111,2595,
11,793978,0.8573,0.0111,2572,
12,772745,0.8507,0.0091,2552,
13,793975,0.8450,0.0105,2535,
14,772769,0.8423,0.0122,2527,
15,772741,0.8260,0.0098,2478,
16,772749,0.8247,0.0108,2474,
17,8091607,0.8230,0.0097,2469,
18,772801,0.7873,0.0088,2362,
19,8176978,0.7867,0.0127,2360,
20,777942,0.7843,0.0107,2353,
21,788920,0.7057,0.0106,2117,
22,772809,0.6943,0.0104,2083,
23,772810,0.6803,0.0095,2041,
24,788923,0.6477,0.0086,1943,
25,776560,0.5247,0.0088,1574,
26,772742,0.5130,0.0085,1539,
27,774596,0.4870,0.0087,1461,
28,793998,0.4860,0.0093,1458,
29,777945,0.4817,0.0086,1445,
30,788794,0.4730,0.0088,1419,
31,8181146,0.4683,0.0099,1405,
32,780299,0.4667,0.0103,1400,
33,8176966,0.4510,0.0132,1353,
34,772804,0.4410,0.0084,1323,
35,777948,0.4373,0.0081,1312,
36,8186079,0.4343,0.0116,1303,
37,772805,0.4283,0.0076,1285,
38,782016,0.4240,0.0084,1272,
39,8158965,0.3890,0.0079,1167,
40,788909,0.3863,0.0086,1159,
41,785997,0.3070,0.0115,921,
42,8091602,0.2720,0.0118,816,
43,780283,0.2583,0.0082,775,
44,771731,0.2323,0.0087,697,
45,793982,0.1820,0.0122,546,
46,792937,0.1770,0.0114,531,
47,793981,0.1577,0.0128,473,
48,778082,0.1473,0.0119,442,
49,772725,0.1307,0.0108,392,
50,780300,0.1283,0.0125,385,
51,776548,0.1187,0.0107,356,
52,772726,0.1073,0.0098,322,
53,775999,0.0853,0.0110,256,
54,8095212,0.0810,0.0124,243,
