Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,771615,0.7453,0.0118,2236,✅
2,771612,0.7373,0.0119,2212,
3,794864,0.6457,0.0126,1937,
4,8172410,0.6283,0.0102,1885,
5,785159,0.6267,0.0104,1880,
6,794863,0.6227,0.0123,1868,
7,785682,0.6117,0.0123,1835,
8,793999,0.5950,0.0105,1785,
9,785173,0.5827,0.0114,1748,
10,794870,0.5567,0.0107,1670,
11,8172406,0.5490,0.0092,1647,
12,8092992,0.5447,0.0086,1634,
13,794008,0.5353,0.0100,1606,
14,785169,0.5290,0.0097,1587,
15,772144,0.5013,0.0126,1504,
16,793998,0.4997,0.0106,1499,
17,772132,0.4947,0.0090,1484,
18,8087967,0.4800,0.0103,1440,
19,779815,0.4677,0.0097,1403,
20,785150,0.4660,0.0128,1398,
21,771742,0.4543,0.0131,1363,
22,780300,0.4507,0.0116,1352,
23,774596,0.4247,0.0080,1274,
24,8181146,0.4157,0.0083,1247,
25,776560,0.3850,0.0119,1155,
26,780299,0.3790,0.0094,1137,
27,777155,0.3780,0.0117,1134,
28,788695,0.3717,0.0078,1115,
29,8179609,0.3690,0.0128,1107,
30,794871,0.3627,0.0097,1088,
31,785997,0.3600,0.0106,1080,
32,779434,0.3597,0.0093,1079,
33,772810,0.3533,0.0120,1060,
34,772763,0.3510,0.0112,1053,
35,781831,0.3453,0.0119,1036,
36,785149,0.3433,0.0125,1030,
37,772804,0.3333,0.0095,1000,
38,784907,0.3297,0.0112,989,
39,781899,0.3247,0.0079,974,
40,8126425,0.3230,0.0102,969,
41,783596,0.3180,0.0110,954,
42,8149518,0.3127,0.0103,938,
43,781926,0.3103,0.0104,931,
44,8143504,0.3013,0.0106,904,
45,788786,0.2943,0.0127,883,
46,772742,0.2880,0.0084,864,
47,8125655,0.2797,0.0105,839,
48,8088959,0.2780,0.0121,834,
49,772764,0.2750,0.0110,825,
50,779533,0.2677,0.0097,803,
51,8092901,0.2653,0.0102,796,
52,798475,0.2377,0.0120,713,
53,781070,0.2337,0.0126,701,
54,8091304,0.2333,0.0080,700,
55,8096342,0.2327,0.0097,698,
56,8112097,0.2260,0.0111,678,
57,787913,0.2253,0.0108,676,
58,787914,0.2123,0.0122,637,
59,779530,0.2033,0.0095,610,
60,798480,0.1983,0.0123,595,
61,784856,0.1850,0.0120,555,
62,780283,0.1843,0.0119,553,
63,8141860,0.1810,0.0120,543,
64,772805,0.1787,0.0112,536,
65,780827,0.1753,0.0115,526,
66,788909,0.1710,0.0108,513,
67,763638,0.1520,0.0090,456,
68,793548,0.1403,0.0122,421,
69,778091,0.1387,0.0110,416,
70,772809,0.1387,0.0129,416,
71,788923,0.1367,0.0121,410,
72,771731,0.1333,0.0120,400,
73,8186079,0.1277,0.0127,383,
74,772801,0.1187,0.0123,356,
75,8093316,0.1150,0.0096,345,
76,778429,0.1113,0.0104,334,
77,8172414,0.1090,0.0121,327,
78,8172412,0.0693,0.0125,208,
79,788905,0.0423,0.0105,127,
