Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,772745,0.9527,0.0111,2858,
2,772741,0.9510,0.0097,2853,
3,772749,0.9290,0.0094,2787,
4,772734,0.9263,0.0111,2779,
5,8179611,0.9230,0.0107,2769,
6,772732,0.9207,0.0114,2762,
7,788916,0.8920,0.0098,2676,
8,793998,0.8907,0.0086,2672,⬅️
9,777942,0.8830,0.0114,2649,
10,793997,0.8773,0.0095,2632,
11,780299,0.8677,0.0094,2603,
12,780300,0.8663,0.0084,2599,
13,8176966,0.8563,0.0105,2569,
14,772801,0.8493,0.0097,2548,
15,772809,0.7970,0.0102,2391,
16,788923,0.7763,0.0098,2329,
17,8186079,0.7717,0.0081,2315,
18,788920,0.7377,0.0117,2213,
19,788794,0.7340,0.0105,2202,
20,777945,0.7303,0.0093,2191,
21,772742,0.6793,0.0088,2038,
22,772810,0.6723,0.0091,2017,
23,776560,0.6660,0.0101,1998,
24,777948,0.6570,0.0089,1971,
25,785997,0.6407,0.0105,1922,
26,8158965,0.6340,0.0097,1902,
27,8087967,0.5920,0.0098,1776,
28,8172412,0.5903,0.0097,1771,
29,783619,0.5763,0.0107,1729,
30,8093316,0.5527,0.0105,1658,
31,8172414,0.5433,0.0097,1630,
32,780283,0.5287,0.0109,1586,
33,772764,0.4613,0.0078,1384,
34,772763,0.4407,0.0073,1322,
35,792937,0.4150,0.0095,1245,
36,778082,0.3667,0.0084,1100,
37,774596,0.3580,0.0093,1074,
38,771731,0.3360,0.0099,1008,
39,8096342,0.3337,0.0100,1001,
40,779434,0.3190,0.0114,957,
41,8112097,0.2750,0.0097,825,
42,780827,0.2250,0.0121,675,
43,776548,0.1973,0.0103,592,
44,772725,0.1510,0.0116,453,
45,772805,0.1063,0.0121,319,
46,788909,0.0803,0.0131,241,
47,772726,0.0767,0.0115,230,
48,781899,0.0763,0.0127,229,
49,8181146,0.0500,0.0121,150,
50,772804,0.0473,0.0124,142,
