Rank,CAD,Score (lower is better),Eigenvalues,Status
1,793998,0.2515,"0.0590, 0.0226, 0.0007",
2,780299,0.2711,"0.0566, 0.0268, 0.0006",⬅️
3,780300,0.2717,"0.0569, 0.0270, 0.0006",
4,788920,0.4167,"0.0655, 0.0302, 0.0001",
5,772810,0.5210,"0.0545, 0.0306, 0.0000",
6,772741,0.5377,"0.0707, 0.0313, 0.0001",
7,772749,0.5502,"0.0711, 0.0316, 0.0001",
8,777948,0.5547,"0.0640, 0.0096, 0.0001",
9,780283,0.5594,"0.0502, 0.0169, 0.0001",
10,777945,0.5633,"0.0632, 0.0099, 0.0001",
11,772809,0.5672,"0.0537, 0.0326, 0.0000",
12,788794,0.5713,"0.0598, 0.0097, 0.0001",
13,788909,0.6061,"0.0433, 0.0222, 0.0000",
14,772745,0.6334,"0.0762, 0.0315, 0.0001",
15,772801,0.6352,"0.0522, 0.0347, 0.0000",
16,788923,0.6429,"0.0393, 0.0259, 0.0001",
17,8186079,0.6603,"0.0453, 0.0298, 0.0000",
18,793997,0.6759,"0.0611, 0.0377, 0.0011",
19,8158965,0.6768,"0.0668, 0.0047, 0.0002",
20,778082,0.7012,"0.0572, 0.0049, 0.0001",
21,8179611,0.7110,"0.0582, 0.0498, 0.0003",
22,785997,0.7354,"0.0273, 0.0225, 0.0002",
23,8176966,0.7561,"0.0564, 0.0528, 0.0004",
24,788916,0.7588,"0.0647, 0.0448, 0.0000",
25,777942,0.7615,"0.0642, 0.0500, 0.0002",
26,774596,0.7849,"0.0429, 0.0140, 0.0000",
27,8176978,0.7896,"0.0570, 0.0553, 0.0004",
28,8181146,0.7899,"0.0423, 0.0143, 0.0000",
29,771731,0.7981,"0.0355, 0.0321, 0.0001",
30,792937,0.8012,"0.0736, 0.0494, 0.0004",
31,772805,0.8026,"0.0473, 0.0097, 0.0000",
32,8096342,0.8067,"0.0371, 0.0056, 0.0004",
33,772804,0.8122,"0.0477, 0.0090, 0.0000",
34,780254,0.8137,"0.0606, 0.0515, 0.0001",
35,783619,0.8140,"0.0584, 0.0055, 0.0011",
36,772742,0.8229,"0.0347, 0.0312, 0.0001",
37,8087967,0.8246,"0.0384, 0.0134, 0.0008",
38,772726,0.8571,"0.0549, 0.0002, 0.0000",
39,776560,0.8591,"0.0326, 0.0317, 0.0001",
40,772725,0.8605,"0.0547, 0.0002, 0.0000",
41,780827,0.8703,"0.0371, 0.0232, 0.0012",
42,772732,0.8785,"0.0720, 0.0452, 0.0000",
43,772734,0.8827,"0.0717, 0.0457, 0.0000",
44,772769,0.9113,"0.0816, 0.0423, 0.0001",
45,776548,0.9238,"0.0744, 0.0001, 0.0001",
46,793975,0.9318,"0.0539, 0.0529, 0.0001",
47,793978,0.9377,"0.0543, 0.0535, 0.0001",
48,781899,0.9388,"0.0229, 0.0219, 0.0000",
49,775999,0.9444,"0.0625, 0.0578, 0.0001",
50,8172414,0.9572,"0.0352, 0.0116, 0.0000",
51,8172412,0.9586,"0.0351, 0.0117, 0.0000",
52,8112097,0.9663,"0.0305, 0.0125, 0.0008",
53,8093316,0.9785,"0.0399, 0.0068, 0.0000",
54,772763,0.9834,"0.0350, 0.0085, 0.0001",
55,772764,0.9858,"0.0349, 0.0085, 0.0001",
56,779434,1.0067,"0.0318, 0.0131, 0.0009",
57,8095212,1.0416,"0.0751, 0.0579, 0.0006",
58,8091304,1.0655,"0.0407, 0.0022, 0.0000",
59,788695,1.0680,"0.0284, 0.0116, 0.0000",
60,784907,1.0686,"0.0400, 0.0096, 0.0012",
61,788905,1.0812,"0.0392, 0.0013, 0.0001",
62,782016,1.0883,"0.0963, 0.0081, 0.0001",
63,793981,1.0928,"0.0679, 0.0644, 0.0002",
64,793982,1.0932,"0.0679, 0.0644, 0.0002",
65,778091,1.0963,"0.0393, 0.0006, 0.0001",
66,792429,1.1314,"0.0912, 0.0452, 0.0001",
67,780287,1.1806,"0.1048, 0.0122, 0.0001",
68,772733,1.1954,"0.0719, 0.0604, 0.0000",
69,782438,1.1973,"0.0231, 0.0008, 0.0006",
70,771736,1.2046,"0.0149, 0.0143, 0.0001",
71,8092284,1.2159,"0.0096, 0.0074, 0.0005",
72,763640,1.2187,"0.0957, 0.0014, 0.0001",
73,778429,1.2254,"0.0315, 0.0002, 0.0001",
74,793548,1.2302,"0.0251, 0.0065, 0.0009",
75,763638,1.2363,"0.0305, 0.0005, 0.0001",
76,8094080,1.2442,"0.0170, 0.0109, 0.0009",
77,793793,1.2469,"0.0109, 0.0091, 0.0006",
78,787629,1.2566,"0.0854, 0.0236, 0.0020",
79,792803,1.2614,"0.0104, 0.0083, 0.0006",
80,780706,1.2663,"0.0104, 0.0083, 0.0006",
81,8100975,1.2670,"0.0197, 0.0055, 0.0001",
82,775310,1.2697,"0.0141, 0.0124, 0.0009",
83,785149,1.2820,"0.0453, 0.0385, 0.0017",
84,8100969,1.2836,"0.0191, 0.0055, 0.0001",
85,779533,1.2844,"0.0180, 0.0150, 0.0011",
86,786001,1.2864,"0.0132, 0.0107, 0.0001",
87,779530,1.2922,"0.0181, 0.0152, 0.0011",
88,777141,1.3050,"0.0102, 0.0036, 0.0005",
89,778448,1.3081,"0.0219, 0.0029, 0.0008",
90,777135,1.3126,"0.0092, 0.0084, 0.0007",
91,782185,1.3151,"0.0139, 0.0038, 0.0003",
92,8105335,1.3284,"0.0139, 0.0050, 0.0002",
93,8166038,1.3302,"0.0099, 0.0041, 0.0005",
94,8101572,1.3376,"0.0249, 0.0003, 0.0000",
95,777551,1.3392,"0.0088, 0.0037, 0.0005",
96,780255,1.3461,"0.0989, 0.0003, 0.0000",
97,8091936,1.3469,"0.0141, 0.0060, 0.0008",
98,8179614,1.3599,"0.1126, 0.0380, 0.0001",
99,8181152,1.3623,"0.0079, 0.0024, 0.0004",
100,780288,1.3813,"0.1053, 0.0443, 0.0001",
101,8093514,1.3871,"0.0072, 0.0024, 0.0005",
102,777553,1.3970,"0.0059, 0.0059, 0.0006",
103,8179617,1.4027,"0.1107, 0.0025, 0.0002",
104,788771,1.4105,"0.0052, 0.0032, 0.0005",
105,765199,1.4145,"0.0129, 0.0048, 0.0001",
106,784111,1.4160,"0.0086, 0.0025, 0.0003",
107,8178944,1.4233,"0.0043, 0.0024, 0.0004",
108,8100966,1.4268,"0.0178, 0.0004, 0.0001",
109,793646,1.4293,"0.0138, 0.0031, 0.0001",
110,8091602,1.4360,"0.0838, 0.0690, 0.0006",
111,774135,1.4425,"0.0066, 0.0007, 0.0005",
112,8174395,1.4426,"0.0148, 0.0042, 0.0000",
113,8103578,1.4436,"0.0055, 0.0028, 0.0006",
114,8088206,1.4436,"0.0085, 0.0021, 0.0003",
115,793426,1.4446,"0.0055, 0.0028, 0.0006",
116,781613,1.4482,"0.0043, 0.0023, 0.0004",
117,777217,1.4540,"0.0045, 0.0008, 0.0005",
118,794273,1.4570,"0.0078, 0.0061, 0.0008",
119,781923,1.4633,"0.0044, 0.0026, 0.0006",
120,781916,1.4712,"0.0062, 0.0030, 0.0006",
121,777239,1.4754,"0.0024, 0.0009, 0.0005",
122,792440,1.4755,"0.0172, 0.0077, 0.0012",
123,765202,1.4804,"0.0087, 0.0048, 0.0001",
124,770066,1.4817,"0.1047, 0.0500, 0.0001",
125,793787,1.4842,"0.0174, 0.0003, 0.0000",
126,8179499,1.4843,"0.0077, 0.0063, 0.0008",
127,777043,1.4854,"0.0067, 0.0012, 0.0003",
128,792441,1.4855,"0.0169, 0.0080, 0.0012",
129,791705,1.4943,"0.0046, 0.0029, 0.0003",
130,781917,1.4966,"0.0062, 0.0031, 0.0007",
131,8179629,1.4989,"0.0645, 0.0423, 0.0023",
132,8122655,1.5025,"0.0045, 0.0032, 0.0002",
133,794515,1.5058,"0.0042, 0.0010, 0.0003",
134,778915,1.5090,"0.0014, 0.0009, 0.0005",
135,8103576,1.5103,"0.0046, 0.0029, 0.0002",
136,8091607,1.5122,"0.0985, 0.0569, 0.0001",
137,8188926,1.5129,"0.0011, 0.0008, 0.0005",
138,8171486,1.5134,"0.0017, 0.0016, 0.0004",
139,778504,1.5171,"0.0123, 0.0091, 0.0011",
140,775318,1.5225,"0.0011, 0.0005, 0.0004",
141,793999,1.5272,"0.0650, 0.0254, 0.0030",
142,794871,1.5276,"0.0404, 0.0123, 0.0021",
143,781912,1.5284,"0.0044, 0.0029, 0.0007",
144,772797,1.5359,"0.0141, 0.0001, 0.0000",
145,772796,1.5360,"0.0141, 0.0001, 0.0000",
146,792358,1.5375,"0.0018, 0.0011, 0.0006",
147,8181356,1.5440,"0.0140, 0.0000, 0.0000",
148,775510,1.5451,"0.0139, 0.0000, 0.0000",
149,775316,1.5460,"0.0098, 0.0029, 0.0000",
150,792350,1.5470,"0.0011, 0.0008, 0.0003",
151,8174397,1.5479,"0.0028, 0.0017, 0.0006",
152,8144696,1.5497,"0.0037, 0.0005, 0.0003",
153,779861,1.5541,"0.0053, 0.0044, 0.0001",
154,777240,1.5566,"0.0032, 0.0024, 0.0007",
155,8122643,1.5580,"0.0047, 0.0045, 0.0001",
156,779699,1.5589,"0.0034, 0.0014, 0.0002",
157,781914,1.5639,"0.0022, 0.0013, 0.0006",
158,8093118,1.5681,"0.0006, 0.0004, 0.0003",
159,776840,1.5708,"0.0044, 0.0024, 0.0008",
160,8179627,1.5711,"0.0083, 0.0023, 0.0000",
161,8179592,1.5715,"0.1199, 0.0432, 0.0001",
162,765201,1.5748,"0.0049, 0.0033, 0.0001",
163,8139718,1.5809,"0.0033, 0.0023, 0.0002",
164,778920,1.5818,"0.0014, 0.0006, 0.0003",
165,8155627,1.5885,"0.0155, 0.0100, 0.0014",
166,781744,1.5897,"0.1001, 0.0060, 0.0015",
167,8089434,1.5922,"0.0077, 0.0021, 0.0009",
168,778906,1.5984,"0.0016, 0.0006, 0.0003",
169,778897,1.6010,"0.0050, 0.0002, 0.0002",
170,8148795,1.6058,"0.0033, 0.0028, 0.0008",
171,8126327,1.6119,"0.0054, 0.0041, 0.0009",
172,781282,1.6168,"0.0041, 0.0008, 0.0001",
173,772840,1.6202,"0.0089, 0.0001, 0.0000",
174,772841,1.6216,"0.0088, 0.0001, 0.0000",
175,8126325,1.6369,"0.0038, 0.0038, 0.0009",
176,8063088,1.6397,"0.0073, 0.0004, 0.0000",
177,8139855,1.6400,"0.0027, 0.0022, 0.0008",
178,8126238,1.6404,"0.0038, 0.0038, 0.0009",
179,793791,1.6408,"0.0078, 0.0003, 0.0000",
180,793832,1.6419,"0.0133, 0.0039, 0.0012",
181,778899,1.6478,"0.0026, 0.0003, 0.0001",
182,781915,1.6504,"0.0050, 0.0028, 0.0009",
183,777991,1.6655,"0.0041, 0.0020, 0.0000",
184,8117985,1.6679,"0.0033, 0.0013, 0.0000",
185,783595,1.6690,"0.0137, 0.0064, 0.0014",
186,792783,1.6791,"0.0006, 0.0006, 0.0001",
187,778844,1.6806,"0.0024, 0.0024, 0.0000",
188,777133,1.6814,"0.0025, 0.0025, 0.0000",
189,8098446,1.6843,"0.0014, 0.0004, 0.0001",
190,8172406,1.6912,"0.0359, 0.0144, 0.0024",
191,8063089,1.6916,"0.0038, 0.0005, 0.0000",
192,8095941,1.6987,"0.0013, 0.0002, 0.0001",
193,791713,1.7087,"0.0035, 0.0003, 0.0000",
194,793405,1.7127,"0.0005, 0.0003, 0.0001",
195,8179589,1.7138,"0.1238, 0.0499, 0.0002",
196,798512,1.7198,"0.0029, 0.0002, 0.0000",
197,792510,1.7207,"0.0024, 0.0005, 0.0000",
198,794870,1.7210,"0.0363, 0.0143, 0.0024",
199,767340,1.7263,"0.0024, 0.0003, 0.0000",
200,763620,1.7301,"0.0024, 0.0001, 0.0000",
201,763621,1.7303,"0.0024, 0.0001, 0.0000",
202,794679,1.7304,"0.0024, 0.0001, 0.0000",
203,777087,1.7339,"0.0012, 0.0010, 0.0000",
204,777253,1.7346,"0.0013, 0.0008, 0.0000",
205,8121694,1.7349,"0.0015, 0.0001, 0.0000",
206,8121692,1.7349,"0.0015, 0.0001, 0.0000",
207,793789,1.7353,"0.0020, 0.0003, 0.0000",
208,780295,1.7357,"0.1114, 0.0557, 0.0000",
209,794601,1.7388,"0.0018, 0.0001, 0.0000",
210,780296,1.7397,"0.1113, 0.0560, 0.0000",
211,798351,1.7399,"0.0019, 0.0000, 0.0000",
212,793768,1.7420,"0.0007, 0.0003, 0.0000",
213,776935,1.7457,"0.0015, 0.0003, 0.0000",
214,8150394,1.7482,"0.0008, 0.0006, 0.0000",
215,8141343,1.7496,"0.0004, 0.0001, 0.0000",
216,784049,1.7501,"0.0010, 0.0004, 0.0000",
217,767940,1.7545,"0.0005, 0.0005, 0.0000",
218,8092190,1.7559,"0.0006, 0.0005, 0.0000",
219,779608,1.7580,"0.0005, 0.0005, 0.0000",
220,8092171,1.7602,"0.0006, 0.0002, 0.0000",
221,763660,1.7605,"0.0005, 0.0001, 0.0000",
222,793796,1.7609,"0.0062, 0.0036, 0.0012",
223,793689,1.7620,"0.0004, 0.0001, 0.0000",
224,794159,1.7640,"0.0004, 0.0000, 0.0000",
225,792795,1.7666,"0.0001, 0.0001, 0.0000",
226,781926,1.7677,"0.0210, 0.0084, 0.0018",
227,8166043,1.7983,"0.0062, 0.0044, 0.0013",
228,787914,1.7984,"0.0383, 0.0085, 0.0024",
229,8111161,1.7995,"0.0073, 0.0055, 0.0014",
230,8139623,1.8039,"0.0175, 0.0058, 0.0017",
231,798480,1.8088,"0.0265, 0.0061, 0.0020",
232,798475,1.8180,"0.0261, 0.0061, 0.0020",
233,792430,1.8192,"0.1023, 0.0232, 0.0025",
234,8188922,1.8538,"0.0024, 0.0014, 0.0012",
235,780252,1.8599,"0.1124, 0.0622, 0.0001",
236,781921,1.8711,"0.0190, 0.0038, 0.0018",
237,785150,1.8857,"0.0403, 0.0357, 0.0027",
238,791819,1.8873,"0.1667, 0.0256, 0.0002",
239,785887,1.8977,"0.0059, 0.0030, 0.0014",
240,779815,1.9066,"0.0289, 0.0118, 0.0024",
241,8141860,1.9265,"0.0324, 0.0088, 0.0025",
242,794262,1.9731,"0.0055, 0.0017, 0.0015",
243,780273,2.0410,"0.0086, 0.0058, 0.0019",
244,776556,2.0509,"0.1165, 0.0669, 0.0000",
245,783617,2.0700,"0.0109, 0.0048, 0.0019",
246,774937,2.0800,"0.0119, 0.0071, 0.0021",
247,791816,2.1856,"0.1486, 0.0487, 0.0000",
248,791817,2.2599,"0.1477, 0.0532, 0.0000",
249,8179631,2.2666,"0.0667, 0.0424, 0.0037",
250,789366,2.2978,"0.0045, 0.0022, 0.0021",
