Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,777141,1.0000,0.0049,3000,✅
2,8166038,1.0000,0.0045,3000,
3,8105335,0.9290,0.0085,2787,
4,775316,0.8720,0.0069,2616,
5,777551,0.8650,0.0084,2595,
6,8179627,0.8547,0.0093,2564,
7,793646,0.8433,0.0099,2530,
8,8122643,0.8333,0.0077,2500,
9,8181152,0.8327,0.0090,2498,
10,781613,0.7730,0.0073,2319,
11,8103576,0.7617,0.0084,2285,
12,784111,0.7463,0.0077,2239,
13,8178944,0.7403,0.0097,2221,
14,791705,0.7173,0.0081,2152,
15,779861,0.7003,0.0106,2101,
16,782185,0.6673,0.0081,2002,
17,8122655,0.6483,0.0077,1945,
18,788771,0.6483,0.0098,1945,
19,765201,0.6470,0.0080,1941,
20,8139718,0.6057,0.0098,1817,
21,765202,0.5820,0.0106,1746,
22,779699,0.5620,0.0098,1686,
23,8088206,0.5603,0.0097,1681,
24,8093514,0.5037,0.0113,1511,
25,794515,0.4500,0.0098,1350,
26,777043,0.4243,0.0104,1273,
27,8171486,0.3270,0.0115,981,
