Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,781071,0.8393,0.0119,2518,
2,785682,0.8297,0.0128,2489,
3,781070,0.6580,0.0111,1974,⬅️
4,8179609,0.3493,0.0118,1048,
5,8179631,0.3400,0.0116,1020,
6,793997,0.3363,0.0129,1009,
7,785184,0.3167,0.0143,950,
8,785185,0.3020,0.0138,906,
9,794864,0.2960,0.0131,888,
10,771615,0.2870,0.0127,861,
11,785150,0.2683,0.0131,805,
12,8172410,0.2583,0.0119,775,
13,783475,0.2460,0.0139,738,
14,793999,0.2433,0.0102,730,
15,8179629,0.2357,0.0134,707,
16,784856,0.2113,0.0125,634,
17,771612,0.2017,0.0125,605,
18,785149,0.1783,0.0125,535,
19,783854,0.1780,0.0133,534,
20,794863,0.1723,0.0138,517,
21,781831,0.1557,0.0119,467,
22,785159,0.1487,0.0128,446,
23,771742,0.1480,0.0128,444,
24,772144,0.1353,0.0123,406,
25,787913,0.1330,0.0122,399,
26,777155,0.1320,0.0123,396,
27,785173,0.1043,0.0122,313,
28,788786,0.0697,0.0135,209,
