Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,782016,0.9820,0.0081,2946,✅
2,780287,0.9610,0.0091,2883,
3,788794,0.8340,0.0086,2502,
4,8158965,0.7950,0.0081,2385,
5,777945,0.7903,0.0088,2371,
6,777948,0.7787,0.0076,2336,
7,781744,0.7673,0.0101,2302,
8,783619,0.6977,0.0092,2093,
9,8179617,0.6083,0.0112,1825,
10,8093316,0.6047,0.0076,1814,
11,793548,0.4747,0.0092,1424,
12,763640,0.4480,0.0088,1344,
13,778082,0.4407,0.0088,1322,
14,8096342,0.3667,0.0116,1100,
15,8179499,0.3113,0.0067,934,
16,780255,0.2620,0.0099,786,
17,794273,0.2397,0.0099,719,
18,8091936,0.1697,0.0118,509,
