Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,798475,0.9510,0.0089,2853,✅
2,792440,0.8907,0.0070,2672,
3,792441,0.8907,0.0070,2672,
4,798480,0.8897,0.0099,2669,
5,783595,0.8067,0.0094,2420,
6,781926,0.7493,0.0112,2248,
7,778448,0.7490,0.0087,2247,
8,793548,0.7463,0.0098,2239,
9,8100969,0.7103,0.0090,2131,
10,8100975,0.6883,0.0099,2065,
11,8094080,0.5933,0.0114,1780,
12,8105335,0.5853,0.0110,1756,
13,8179499,0.5620,0.0087,1686,
14,793793,0.5620,0.0104,1686,
15,781921,0.5537,0.0117,1661,
16,8111161,0.5230,0.0077,1569,
17,8155627,0.5150,0.0094,1545,
18,8139623,0.4880,0.0096,1464,
19,793832,0.4867,0.0113,1460,
20,778504,0.4660,0.0117,1398,
21,794273,0.4093,0.0107,1228,
22,8166038,0.4093,0.0114,1228,
23,777553,0.4090,0.0109,1227,
24,780273,0.3713,0.0115,1114,
25,8126327,0.3690,0.0113,1107,
26,781915,0.3503,0.0099,1051,
27,781917,0.3413,0.0115,1024,
28,8089434,0.3270,0.0112,981,
29,774937,0.3053,0.0123,916,
30,8091936,0.2903,0.0121,871,
31,793796,0.2827,0.0103,848,
32,783617,0.2693,0.0118,808,
33,8166043,0.2687,0.0118,806,
34,8126325,0.2673,0.0113,802,
35,792803,0.2663,0.0110,799,
36,780706,0.2557,0.0129,767,
37,8126238,0.2530,0.0104,759,
38,777135,0.2357,0.0113,707,
39,781916,0.2347,0.0116,704,
40,782185,0.2183,0.0112,655,
41,777141,0.2077,0.0115,623,
42,785887,0.1977,0.0122,593,
43,8092284,0.1877,0.0118,563,
44,777551,0.1120,0.0119,336,
