Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,793997,0.8207,0.0096,2462,
2,8179629,0.8053,0.0101,2416,
3,785149,0.7887,0.0121,2366,
4,8176978,0.7197,0.0103,2159,
5,785150,0.7137,0.0120,2141,⬅️
6,793999,0.7093,0.0103,2128,
7,792430,0.7087,0.0098,2126,
8,8176966,0.7063,0.0103,2119,
9,8179611,0.6830,0.0111,2049,
10,780300,0.6770,0.0101,2031,
11,793998,0.6653,0.0098,1996,
12,780299,0.6650,0.0098,1995,
13,772741,0.6573,0.0095,1972,
14,772801,0.6293,0.0120,1888,
15,772749,0.5597,0.0113,1679,
16,784907,0.5220,0.0105,1566,
17,783619,0.4973,0.0085,1492,
18,779815,0.4650,0.0091,1395,
19,794870,0.4603,0.0110,1381,
20,8172406,0.4590,0.0102,1377,
21,788920,0.4570,0.0116,1371,
22,794871,0.3973,0.0086,1192,
23,8095212,0.3597,0.0127,1079,
24,781926,0.3313,0.0090,994,
25,779530,0.3243,0.0115,973,
26,779434,0.2920,0.0118,876,
27,787629,0.2717,0.0113,815,
28,792937,0.2707,0.0110,812,
29,798480,0.2470,0.0118,741,
30,8087967,0.2260,0.0126,678,
31,8141860,0.1733,0.0082,520,
32,779533,0.1710,0.0121,513,
33,780827,0.1467,0.0115,440,
34,8112097,0.1327,0.0118,398,
35,772810,0.1250,0.0130,375,
36,787914,0.1020,0.0119,306,
37,772809,0.0973,0.0132,292,
