Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,772810,0.9910,0.0090,2973,✅
2,772809,0.9847,0.0105,2954,
3,780254,0.9833,0.0099,2950,
4,792429,0.9797,0.0106,2939,
5,793975,0.9750,0.0100,2925,
6,8179611,0.9707,0.0099,2912,
7,793978,0.9667,0.0114,2900,
8,772741,0.9663,0.0089,2899,
9,772801,0.9653,0.0101,2896,
10,788920,0.9540,0.0098,2862,
11,772745,0.9440,0.0093,2832,
12,772749,0.9407,0.0093,2822,
13,777942,0.9367,0.0102,2810,
14,772769,0.9080,0.0105,2724,
15,8186079,0.8640,0.0099,2592,
16,772742,0.7680,0.0084,2304,
17,788923,0.7573,0.0121,2272,
18,776560,0.7457,0.0083,2237,
19,777948,0.4910,0.0097,1473,
20,785997,0.4807,0.0082,1442,
21,777945,0.3790,0.0095,1137,
22,8158965,0.3723,0.0091,1117,
23,772763,0.3710,0.0075,1113,
24,771731,0.3113,0.0095,934,
25,780283,0.3037,0.0094,911,
26,772764,0.2567,0.0117,770,
