Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8172410,0.8330,0.0098,2499,
2,771615,0.7250,0.0106,2175,
3,785169,0.7053,0.0092,2116,
4,771612,0.7010,0.0113,2103,
5,794871,0.6950,0.0082,2085,
6,785997,0.6887,0.0103,2066,
7,8092992,0.6770,0.0094,2031,
8,794870,0.6690,0.0112,2007,
9,772132,0.6627,0.0100,1988,
10,781831,0.6550,0.0119,1965,
11,8172406,0.6540,0.0108,1962,
12,779815,0.6260,0.0089,1878,
13,8092901,0.6140,0.0084,1842,
14,8141860,0.6010,0.0087,1803,
15,772144,0.5923,0.0101,1777,
16,771742,0.5893,0.0120,1768,⬅️
17,8088959,0.5720,0.0086,1716,
18,788786,0.5663,0.0118,1699,
19,777155,0.5137,0.0100,1541,
20,785159,0.4623,0.0125,1387,
21,785173,0.3823,0.0111,1147,
22,768552,0.3807,0.0125,1142,
23,779530,0.3700,0.0108,1110,
24,794008,0.3673,0.0122,1102,
25,8125655,0.3393,0.0116,1018,
26,8181354,0.3313,0.0109,994,
27,779533,0.3263,0.0125,979,
28,8143504,0.3123,0.0117,937,
29,787913,0.3120,0.0124,936,
30,779434,0.2903,0.0119,871,
31,8149518,0.2767,0.0124,830,
32,780827,0.2713,0.0114,814,
33,783596,0.2530,0.0124,759,
34,8126425,0.2247,0.0121,674,
35,784856,0.2107,0.0121,632,
36,8112097,0.1830,0.0126,549,
37,787914,0.1280,0.0124,384,
