Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,763640,0.9997,0.0060,2999,✅
2,780287,0.9323,0.0097,2797,
3,780255,0.9077,0.0094,2723,
4,8179617,0.8813,0.0120,2644,
5,8158965,0.7970,0.0086,2391,
6,772805,0.7560,0.0081,2268,
7,772804,0.7550,0.0072,2265,
8,782016,0.7520,0.0096,2256,
9,777948,0.4503,0.0122,1351,
10,777945,0.4220,0.0115,1266,
11,778082,0.4167,0.0123,1250,
12,776548,0.3863,0.0119,1159,
13,772763,0.3853,0.0107,1156,
14,772764,0.3580,0.0118,1074,
15,788794,0.3443,0.0125,1033,
