Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,779533,0.9247,0.0087,2774,✅
2,779530,0.9230,0.0085,2769,
3,781926,0.7620,0.0096,2286,
4,794871,0.7360,0.0092,2208,
5,785997,0.7023,0.0107,2107,
6,783596,0.6643,0.0082,1993,
7,8143504,0.6620,0.0074,1986,
8,8125655,0.6603,0.0086,1981,
9,8149518,0.6587,0.0085,1976,
10,794870,0.6557,0.0113,1967,
11,8126425,0.6537,0.0090,1961,
12,779815,0.6460,0.0110,1938,
13,8112097,0.6363,0.0114,1909,
14,8094080,0.6210,0.0113,1863,
15,792441,0.6060,0.0066,1818,
16,8087967,0.6050,0.0115,1815,
17,8172406,0.6047,0.0114,1814,
18,792440,0.6023,0.0056,1807,
19,794008,0.5930,0.0110,1779,
20,779434,0.5450,0.0123,1635,
21,8141860,0.5387,0.0091,1616,
22,798475,0.5067,0.0118,1520,
23,774596,0.5063,0.0103,1519,
24,775310,0.4883,0.0118,1465,
25,8092992,0.4750,0.0088,1425,
26,793793,0.4727,0.0099,1418,
27,8181146,0.4710,0.0080,1413,
28,778504,0.4603,0.0102,1381,
29,8172412,0.4527,0.0096,1358,
30,774937,0.4520,0.0119,1356,
31,8096342,0.4503,0.0098,1351,
32,771736,0.4487,0.0080,1346,
33,772763,0.4453,0.0096,1336,
34,788695,0.4420,0.0085,1326,
35,772764,0.4393,0.0085,1318,
36,781899,0.4387,0.0097,1316,
37,8139623,0.4247,0.0085,1274,
38,780827,0.4217,0.0115,1265,
39,798480,0.4203,0.0109,1261,
40,781921,0.4093,0.0108,1228,
41,786001,0.3927,0.0108,1178,
42,8100975,0.3873,0.0093,1162,
43,772132,0.3540,0.0116,1062,
44,787914,0.3457,0.0105,1037,
45,8155627,0.3437,0.0105,1031,
46,8100969,0.3413,0.0107,1024,
47,8105335,0.3367,0.0109,1010,
48,777135,0.3237,0.0099,971,
49,793832,0.3230,0.0117,969,
50,8091936,0.3210,0.0110,963,
51,792161,0.3140,0.0110,942,
52,8172414,0.3127,0.0121,938,
53,784907,0.2943,0.0121,883,
54,793548,0.2783,0.0123,835,
55,783595,0.2357,0.0119,707,
56,763638,0.2197,0.0098,659,
57,778448,0.2027,0.0124,608,
58,8101572,0.1713,0.0099,514,
59,792803,0.1567,0.0119,470,
60,780706,0.1510,0.0122,453,
61,782438,0.1473,0.0109,442,
62,778429,0.1440,0.0115,432,
