Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8105335,0.9057,0.0092,2717,✅
2,793646,0.7523,0.0101,2257,
3,8174395,0.7407,0.0116,2222,
4,8100975,0.6930,0.0112,2079,
5,8100969,0.6600,0.0116,1980,
6,765199,0.6460,0.0095,1938,
7,775316,0.5827,0.0117,1748,
8,786001,0.4500,0.0116,1350,
9,777141,0.4313,0.0108,1294,
10,765202,0.4037,0.0114,1211,
11,8100966,0.3340,0.0105,1002,
12,8092284,0.3233,0.0109,970,
13,8091936,0.3183,0.0113,955,
14,782185,0.3093,0.0118,928,
15,793787,0.3073,0.0112,922,
16,8088206,0.2327,0.0110,698,
17,784111,0.2143,0.0122,643,
18,772796,0.2053,0.0117,616,
19,772797,0.1840,0.0117,552,
20,775510,0.1830,0.0104,549,
21,8181356,0.1723,0.0125,517,
