Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,778082,0.9997,0.0058,2999,✅
2,8158965,0.9240,0.0089,2772,
3,783619,0.8970,0.0099,2691,
4,788794,0.8653,0.0099,2596,
5,777948,0.8540,0.0098,2562,
6,772805,0.7973,0.0122,2392,
7,772763,0.7827,0.0094,2348,
8,772764,0.7777,0.0106,2333,
9,788905,0.7127,0.0096,2138,
10,778091,0.5543,0.0105,1663,
11,793548,0.5520,0.0111,1656,
12,8091304,0.4830,0.0097,1449,
13,772726,0.4673,0.0108,1402,
14,772725,0.4487,0.0100,1346,
15,778448,0.4077,0.0120,1223,
16,8093316,0.4037,0.0111,1211,
17,8096342,0.2980,0.0099,894,
18,8105335,0.2927,0.0107,878,
19,8166038,0.2693,0.0121,808,
20,8100969,0.2487,0.0118,746,
21,8100975,0.2470,0.0117,741,
22,782185,0.2430,0.0106,729,
23,765199,0.2357,0.0118,707,
24,777141,0.2173,0.0118,652,
25,772804,0.1617,0.0112,485,
