Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,788926,0.9527,0.0105,2858,✅
2,792430,0.4753,0.0107,1426,
3,8095189,0.4390,0.0111,1317,
4,8091592,0.4183,0.0130,1255,
5,8179609,0.4087,0.0115,1226,
6,8104626,0.3753,0.0107,1126,
7,8179629,0.3683,0.0108,1105,
8,779545,0.3267,0.0116,980,
9,8172410,0.3230,0.0100,969,
10,776572,0.3180,0.0121,954,
11,783854,0.3167,0.0126,950,
12,793999,0.2837,0.0107,851,
13,8091602,0.2657,0.0118,797,
14,8179631,0.2410,0.0129,723,
15,8104983,0.2010,0.0133,603,
16,778632,0.1813,0.0139,544,
17,780279,0.1717,0.0133,515,
