Rank,CAD,Score (lower is better),Eigenvalues,Status
1,777141,0.1184,"0.0102, 0.0036, 0.0005",
2,8166038,0.2516,"0.0099, 0.0041, 0.0005",
3,777551,0.2971,"0.0088, 0.0037, 0.0005",
4,775316,0.3290,"0.0098, 0.0029, 0.0000",
5,784111,0.3340,"0.0086, 0.0025, 0.0003",
6,8181152,0.3535,"0.0079, 0.0024, 0.0004",
7,8088206,0.4367,"0.0085, 0.0021, 0.0003",
8,8093514,0.4705,"0.0072, 0.0024, 0.0005",⬅️
9,793646,0.5509,"0.0138, 0.0031, 0.0001",
10,8179627,0.5548,"0.0083, 0.0023, 0.0000",
11,782185,0.5593,"0.0139, 0.0038, 0.0003",
12,781916,0.5609,"0.0062, 0.0030, 0.0006",
13,788771,0.5656,"0.0052, 0.0032, 0.0005",
14,781917,0.5679,"0.0062, 0.0031, 0.0007",
15,8103578,0.6078,"0.0055, 0.0028, 0.0006",
16,793426,0.6090,"0.0055, 0.0028, 0.0006",
17,765202,0.6171,"0.0087, 0.0048, 0.0001",
18,8122655,0.6772,"0.0045, 0.0032, 0.0002",
19,8089434,0.6803,"0.0077, 0.0021, 0.0009",
20,791705,0.6926,"0.0046, 0.0029, 0.0003",
21,8103576,0.7024,"0.0046, 0.0029, 0.0002",
22,8178944,0.7089,"0.0043, 0.0024, 0.0004",
23,765199,0.7125,"0.0129, 0.0048, 0.0001",
24,765201,0.7398,"0.0049, 0.0033, 0.0001",
25,777043,0.7400,"0.0067, 0.0012, 0.0003",
26,781923,0.7415,"0.0044, 0.0026, 0.0006",
27,781613,0.7439,"0.0043, 0.0023, 0.0004",
28,8092284,0.7599,"0.0096, 0.0074, 0.0005",
29,781912,0.7725,"0.0044, 0.0029, 0.0007",
30,8105335,0.7858,"0.0139, 0.0050, 0.0002",
31,774135,0.8117,"0.0066, 0.0007, 0.0005",
32,8174395,0.8590,"0.0148, 0.0042, 0.0000",
33,772840,0.8652,"0.0089, 0.0001, 0.0000",
34,772841,0.8733,"0.0088, 0.0001, 0.0000",
35,793832,0.8753,"0.0133, 0.0039, 0.0012",
36,781915,0.8770,"0.0050, 0.0028, 0.0009",
37,779861,0.8831,"0.0053, 0.0044, 0.0001",
38,776840,0.8852,"0.0044, 0.0024, 0.0008",
39,8126327,0.9247,"0.0054, 0.0041, 0.0009",
40,793796,0.9341,"0.0062, 0.0036, 0.0012",
41,794273,0.9381,"0.0078, 0.0061, 0.0008",
42,793791,0.9389,"0.0078, 0.0003, 0.0000",
43,792803,0.9437,"0.0104, 0.0083, 0.0006",
44,780706,0.9520,"0.0104, 0.0083, 0.0006",
45,8122643,0.9552,"0.0047, 0.0045, 0.0001",
46,8148795,0.9558,"0.0033, 0.0028, 0.0008",
47,777240,0.9646,"0.0032, 0.0024, 0.0007",
48,8139718,0.9684,"0.0033, 0.0023, 0.0002",
