Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8093514,0.9650,0.0072,2895,✅
2,793832,0.8797,0.0102,2639,
3,8166038,0.7963,0.0110,2389,
4,8103578,0.7640,0.0110,2292,
5,777141,0.7553,0.0114,2266,
6,793426,0.7527,0.0094,2258,
7,793646,0.7190,0.0103,2157,
8,775316,0.7060,0.0108,2118,
9,8179627,0.6967,0.0104,2090,
10,8181152,0.6880,0.0107,2064,
11,8174395,0.6817,0.0108,2045,
12,8103576,0.6620,0.0110,1986,
13,791705,0.6483,0.0087,1945,
14,781917,0.6067,0.0117,1820,
15,777553,0.6047,0.0097,1814,
16,781916,0.6033,0.0110,1810,
17,8178944,0.6027,0.0104,1808,
18,788771,0.6017,0.0103,1805,
19,777240,0.6007,0.0085,1802,
20,777043,0.5803,0.0133,1741,
21,781613,0.5663,0.0106,1699,
22,794273,0.5520,0.0112,1656,
23,8122643,0.5163,0.0114,1549,
24,8105335,0.4970,0.0107,1491,
25,793796,0.4893,0.0110,1468,
26,777551,0.4883,0.0118,1465,
27,8089434,0.4853,0.0117,1456,
28,8148795,0.4830,0.0086,1449,
29,8179499,0.4817,0.0123,1445,
30,792803,0.4793,0.0117,1438,
31,8063088,0.4707,0.0099,1412,
32,793791,0.4670,0.0082,1401,
33,774135,0.4523,0.0101,1357,
34,8092284,0.4503,0.0116,1351,
35,781915,0.4500,0.0107,1350,
36,779861,0.4490,0.0104,1347,
37,772840,0.4430,0.0085,1329,
38,772841,0.4297,0.0084,1289,
39,8122655,0.4220,0.0110,1266,
40,780706,0.4203,0.0121,1261,
41,765201,0.4183,0.0112,1255,
42,784111,0.4170,0.0118,1251,
43,765202,0.4120,0.0121,1236,
44,765199,0.3970,0.0112,1191,
45,8088206,0.3807,0.0128,1142,
46,782185,0.3733,0.0103,1120,
47,8126327,0.3227,0.0120,968,
48,776840,0.3157,0.0115,947,
49,8139718,0.3050,0.0097,915,
50,794515,0.2833,0.0114,850,
51,781912,0.2680,0.0115,804,
52,781923,0.2650,0.0123,795,
53,777217,0.1813,0.0128,544,
