Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,781916,1.0000,0.0062,3000,✅
2,781917,1.0000,0.0064,3000,
3,793796,0.9977,0.0072,2993,
4,8126327,0.9953,0.0095,2986,
5,788771,0.9533,0.0090,2860,
6,777135,0.9453,0.0095,2836,
7,777553,0.9433,0.0106,2830,
8,8103578,0.9160,0.0102,2748,
9,793426,0.8617,0.0096,2585,
10,781915,0.8583,0.0137,2575,
11,777141,0.8537,0.0108,2561,
12,8092284,0.8473,0.0143,2542,
13,794273,0.8457,0.0098,2537,
14,793832,0.8147,0.0108,2444,
15,8089434,0.7917,0.0112,2375,
16,8166038,0.7597,0.0092,2279,
17,8166043,0.7297,0.0113,2189,
18,781912,0.7183,0.0123,2155,
19,781923,0.7167,0.0133,2150,
20,8179499,0.6630,0.0109,1989,
21,8181152,0.6350,0.0107,1905,
22,8122655,0.6220,0.0119,1866,
23,8093514,0.6077,0.0108,1823,
24,8126325,0.5877,0.0099,1763,
25,777551,0.5827,0.0105,1748,
26,791705,0.5800,0.0112,1740,
27,8139718,0.5477,0.0098,1643,
28,765199,0.5437,0.0119,1631,
29,8103576,0.5217,0.0111,1565,
30,775316,0.5190,0.0101,1557,
31,777991,0.5190,0.0093,1557,
32,8126238,0.5177,0.0104,1553,
33,785887,0.5073,0.0113,1522,
34,794262,0.5047,0.0116,1514,
35,8178944,0.5007,0.0086,1502,
36,779861,0.4963,0.0111,1489,
37,784111,0.4877,0.0100,1463,
38,8148795,0.4787,0.0088,1436,
39,765202,0.4620,0.0106,1386,
40,8174397,0.4487,0.0112,1346,
41,777043,0.4377,0.0104,1313,
42,8122643,0.4370,0.0114,1311,
43,793646,0.4267,0.0116,1280,
44,777240,0.4103,0.0114,1231,
45,8111161,0.3953,0.0115,1186,
46,8139855,0.3903,0.0114,1171,
47,8088206,0.3720,0.0115,1116,
48,765201,0.3707,0.0116,1112,
49,8063088,0.3693,0.0103,1108,
50,776840,0.3687,0.0107,1106,
51,8179627,0.3433,0.0118,1030,
52,774135,0.3397,0.0111,1019,
53,794515,0.3370,0.0099,1011,
54,782185,0.3217,0.0095,965,
55,781613,0.2987,0.0113,896,
56,793791,0.2557,0.0084,767,
57,777217,0.2500,0.0117,750,
58,772840,0.2353,0.0114,706,
59,772841,0.2297,0.0114,689,
