Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,772809,1.0000,0.0078,3000,
2,772745,0.9997,0.0087,2999,
3,772810,0.9997,0.0078,2999,
4,772741,0.9993,0.0088,2998,
5,772801,0.9990,0.0080,2997,
6,772749,0.9927,0.0085,2978,
7,793975,0.9857,0.0108,2957,
8,8186079,0.9750,0.0087,2925,⬅️
9,793978,0.9747,0.0101,2924,
10,772769,0.9297,0.0098,2789,
11,788920,0.9267,0.0098,2780,
12,788923,0.9167,0.0085,2750,
13,780254,0.8133,0.0108,2440,
14,776560,0.7897,0.0081,2369,
15,772742,0.7817,0.0081,2345,
16,777942,0.5980,0.0124,1794,
17,777945,0.5777,0.0074,1733,
18,777948,0.5767,0.0077,1730,
19,788794,0.5730,0.0083,1719,
20,772763,0.4600,0.0071,1380,
21,772764,0.4580,0.0081,1374,
22,780283,0.4317,0.0083,1295,
23,8158965,0.3913,0.0072,1174,
24,771731,0.2467,0.0096,740,
25,785997,0.2023,0.0124,607,
26,778082,0.1173,0.0119,352,
