Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,792429,0.9243,0.0120,2773,
2,770066,0.9073,0.0125,2722,
3,8091607,0.8703,0.0115,2611,
4,8179589,0.8553,0.0129,2566,
5,780252,0.8147,0.0118,2444,
6,772769,0.7687,0.0119,2306,
7,775999,0.7397,0.0074,2219,⬅️
8,793978,0.7343,0.0107,2203,
9,777942,0.7127,0.0117,2138,
10,8179611,0.5913,0.0128,1774,
11,793975,0.5727,0.0126,1718,
12,780254,0.5317,0.0119,1595,
13,8091602,0.4733,0.0123,1420,
14,792937,0.4733,0.0101,1420,
15,793981,0.4723,0.0111,1417,
16,793982,0.4690,0.0117,1407,
17,772733,0.4677,0.0132,1403,
18,8095212,0.4353,0.0124,1306,
19,779545,0.4337,0.0130,1301,
20,793998,0.4303,0.0092,1291,
21,8176966,0.4213,0.0125,1264,
22,8176978,0.4207,0.0135,1262,
23,8095189,0.3403,0.0121,1021,
24,780300,0.2550,0.0096,765,
25,780299,0.1783,0.0127,535,
