Rank,CAD,Score (lower is better),Eigenvalues,Status
1,792937,0.2785,"0.0736, 0.0494, 0.0004",
2,8179611,0.3843,"0.0582, 0.0498, 0.0003",
3,793981,0.3945,"0.0679, 0.0644, 0.0002",
4,793982,0.3963,"0.0679, 0.0644, 0.0002",
5,8176966,0.4453,"0.0564, 0.0528, 0.0004",
6,8176978,0.4616,"0.0570, 0.0553, 0.0004",
7,8179589,0.4856,"0.1238, 0.0499, 0.0002",
8,777942,0.5096,"0.0642, 0.0500, 0.0002",
9,792429,0.6165,"0.0912, 0.0452, 0.0001",⬅️
10,772769,0.6259,"0.0816, 0.0423, 0.0001",
11,793978,0.6844,"0.0543, 0.0535, 0.0001",
12,793975,0.6904,"0.0539, 0.0529, 0.0001",
13,8091607,0.6991,"0.0985, 0.0569, 0.0001",
14,775999,0.7518,"0.0625, 0.0578, 0.0001",
15,780254,0.7630,"0.0606, 0.0515, 0.0001",
16,8179592,0.7806,"0.1199, 0.0432, 0.0001",
17,770066,0.7829,"0.1047, 0.0500, 0.0001",
18,780252,0.7946,"0.1124, 0.0622, 0.0001",
19,780288,0.8564,"0.1053, 0.0443, 0.0001",
20,8179614,0.8586,"0.1126, 0.0380, 0.0001",
21,788920,0.8724,"0.0655, 0.0302, 0.0001",
22,772745,0.9012,"0.0762, 0.0315, 0.0001",
23,772749,0.9057,"0.0711, 0.0316, 0.0001",
24,772741,0.9068,"0.0707, 0.0313, 0.0001",
25,771731,0.9374,"0.0355, 0.0321, 0.0001",
26,780296,0.9390,"0.1113, 0.0560, 0.0000",
27,780295,0.9400,"0.1114, 0.0557, 0.0000",
28,8095212,0.9503,"0.0751, 0.0579, 0.0006",
29,785997,0.9589,"0.0273, 0.0225, 0.0002",
30,772733,0.9671,"0.0719, 0.0604, 0.0000",
31,772734,0.9681,"0.0717, 0.0457, 0.0000",
32,772732,0.9734,"0.0720, 0.0452, 0.0000",
33,776556,0.9754,"0.1165, 0.0669, 0.0000",
34,791819,1.0003,"0.1667, 0.0256, 0.0002",
35,782016,1.0113,"0.0963, 0.0081, 0.0001",
36,8179617,1.0302,"0.1107, 0.0025, 0.0002",
37,788916,1.0387,"0.0647, 0.0448, 0.0000",
38,791817,1.0388,"0.1477, 0.0532, 0.0000",
39,776560,1.0480,"0.0326, 0.0317, 0.0001",
40,772801,1.0573,"0.0522, 0.0347, 0.0000",
41,772809,1.0633,"0.0537, 0.0326, 0.0000",
42,772742,1.0687,"0.0347, 0.0312, 0.0001",
43,791816,1.0707,"0.1486, 0.0487, 0.0000",
44,8091602,1.0813,"0.0838, 0.0690, 0.0006",
45,8158965,1.0851,"0.0668, 0.0047, 0.0002",
46,777948,1.1025,"0.0640, 0.0096, 0.0001",
47,780287,1.1051,"0.1048, 0.0122, 0.0001",
48,780283,1.1062,"0.0502, 0.0169, 0.0001",
49,788923,1.1076,"0.0393, 0.0259, 0.0001",
50,8176904,1.1107,"0.1829, 0.0816, 0.0003",
51,763640,1.1146,"0.0957, 0.0014, 0.0001",
52,772810,1.1187,"0.0545, 0.0306, 0.0000",
53,8096342,1.1611,"0.0371, 0.0056, 0.0004",
54,8186079,1.1971,"0.0453, 0.0298, 0.0000",
55,777945,1.2027,"0.0632, 0.0099, 0.0001",
56,780299,1.2202,"0.0566, 0.0268, 0.0006",
57,776548,1.2207,"0.0744, 0.0001, 0.0001",
58,788794,1.2215,"0.0598, 0.0097, 0.0001",
59,780300,1.2238,"0.0569, 0.0270, 0.0006",
60,778082,1.2397,"0.0572, 0.0049, 0.0001",
61,782185,1.2641,"0.0139, 0.0038, 0.0003",
62,788909,1.2772,"0.0433, 0.0222, 0.0000",
63,772763,1.2806,"0.0350, 0.0085, 0.0001",
64,772764,1.2825,"0.0349, 0.0085, 0.0001",
65,8105335,1.2867,"0.0139, 0.0050, 0.0002",
66,780255,1.3056,"0.0989, 0.0003, 0.0000",
67,784111,1.3165,"0.0086, 0.0025, 0.0003",
68,8092284,1.3249,"0.0096, 0.0074, 0.0005",
69,8100975,1.3277,"0.0197, 0.0055, 0.0001",
70,8088206,1.3295,"0.0085, 0.0021, 0.0003",
71,766859,1.3310,"0.2094, 0.0552, 0.0002",
72,8100969,1.3482,"0.0191, 0.0055, 0.0001",
73,791705,1.3509,"0.0046, 0.0029, 0.0003",
74,777043,1.3515,"0.0067, 0.0012, 0.0003",
75,774596,1.3547,"0.0429, 0.0140, 0.0000",
76,8181146,1.3550,"0.0423, 0.0143, 0.0000",
77,8122655,1.3588,"0.0045, 0.0032, 0.0002",
78,8103576,1.3654,"0.0046, 0.0029, 0.0002",
79,781613,1.3669,"0.0043, 0.0023, 0.0004",
80,781899,1.3669,"0.0229, 0.0219, 0.0000",
81,794515,1.3691,"0.0042, 0.0010, 0.0003",
82,8181152,1.3696,"0.0079, 0.0024, 0.0004",
83,786001,1.3730,"0.0132, 0.0107, 0.0001",
84,772805,1.3804,"0.0473, 0.0097, 0.0000",
85,772726,1.3824,"0.0549, 0.0002, 0.0000",
86,772725,1.3829,"0.0547, 0.0002, 0.0000",
87,8144696,1.3836,"0.0037, 0.0005, 0.0003",
88,772804,1.3877,"0.0477, 0.0090, 0.0000",
89,8171486,1.3882,"0.0017, 0.0016, 0.0004",
90,779699,1.3908,"0.0034, 0.0014, 0.0002",
91,8178944,1.3929,"0.0043, 0.0024, 0.0004",
92,771736,1.3935,"0.0149, 0.0143, 0.0001",
93,788905,1.3964,"0.0392, 0.0013, 0.0001",
94,792350,1.3987,"0.0011, 0.0008, 0.0003",
95,778920,1.3988,"0.0014, 0.0006, 0.0003",
96,8172414,1.4037,"0.0352, 0.0116, 0.0000",
97,8172412,1.4041,"0.0351, 0.0117, 0.0000",
98,777141,1.4045,"0.0102, 0.0036, 0.0005",
99,8093118,1.4071,"0.0006, 0.0004, 0.0003",
100,778906,1.4087,"0.0016, 0.0006, 0.0003",
101,778091,1.4166,"0.0393, 0.0006, 0.0001",
102,8093316,1.4226,"0.0399, 0.0068, 0.0000",
103,775318,1.4285,"0.0011, 0.0005, 0.0004",
104,788695,1.4351,"0.0284, 0.0116, 0.0000",
105,765199,1.4363,"0.0129, 0.0048, 0.0001",
