Rank,CAD,Score (lower is better),Eigenvalues,Status
1,8104626,0.1396,"0.1822, 0.0484, 0.0022",
2,8179629,0.6749,"0.0645, 0.0423, 0.0023",
3,779545,0.6793,"0.1465, 0.0642, 0.0008",⬅️
4,792430,0.7216,"0.1023, 0.0232, 0.0025",
5,794105,0.7253,"0.2636, 0.0543, 0.0011",
6,787629,0.7791,"0.0854, 0.0236, 0.0020",
7,785149,0.8393,"0.0453, 0.0385, 0.0017",
8,785150,0.8765,"0.0403, 0.0357, 0.0027",
9,793997,0.8890,"0.0611, 0.0377, 0.0011",
10,8095189,0.8891,"0.1545, 0.0889, 0.0008",
11,793999,0.8961,"0.0650, 0.0254, 0.0030",
12,778632,0.9018,"0.1374, 0.0463, 0.0042",
13,8179631,0.9098,"0.0667, 0.0424, 0.0037",
14,8091592,0.9159,"0.1561, 0.0910, 0.0008",
15,8091602,0.9164,"0.0838, 0.0690, 0.0006",
16,8095212,0.9274,"0.0751, 0.0579, 0.0006",
17,766859,0.9360,"0.2094, 0.0552, 0.0002",
18,8179589,0.9574,"0.1238, 0.0499, 0.0002",
19,791817,0.9912,"0.1477, 0.0532, 0.0000",
20,8176904,0.9988,"0.1829, 0.0816, 0.0003",
21,791816,1.0006,"0.1486, 0.0487, 0.0000",
22,780279,1.0051,"0.1240, 0.0090, 0.0033",
23,794101,1.0181,"0.2331, 0.0804, 0.0003",
24,792937,1.0239,"0.0736, 0.0494, 0.0004",
25,8179592,1.0308,"0.1199, 0.0432, 0.0001",
26,780252,1.0358,"0.1124, 0.0622, 0.0001",
27,791819,1.0456,"0.1667, 0.0256, 0.0002",
28,781744,1.0467,"0.1001, 0.0060, 0.0015",
29,770066,1.0515,"0.1047, 0.0500, 0.0001",
30,8091607,1.0521,"0.0985, 0.0569, 0.0001",
31,780295,1.0523,"0.1114, 0.0557, 0.0000",
32,780296,1.0526,"0.1113, 0.0560, 0.0000",
33,776556,1.0621,"0.1165, 0.0669, 0.0000",
34,8176978,1.0644,"0.0570, 0.0553, 0.0004",
35,780288,1.0722,"0.1053, 0.0443, 0.0001",
36,8176966,1.0724,"0.0564, 0.0528, 0.0004",
37,792429,1.0733,"0.0912, 0.0452, 0.0001",
38,780827,1.0774,"0.0371, 0.0232, 0.0012",
39,8179614,1.0781,"0.1126, 0.0380, 0.0001",
40,8172406,1.0868,"0.0359, 0.0144, 0.0024",
41,794870,1.0878,"0.0363, 0.0143, 0.0024",
42,793981,1.0940,"0.0679, 0.0644, 0.0002",
43,793982,1.0945,"0.0679, 0.0644, 0.0002",
