Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,778632,0.7353,0.0122,2206,✅
2,792430,0.3627,0.0120,1088,
3,792429,0.3273,0.0105,982,
4,8104983,0.3207,0.0121,962,
5,772733,0.3193,0.0115,958,
6,791819,0.3110,0.0119,933,
7,791817,0.3093,0.0113,928,
8,791816,0.3017,0.0123,905,
9,766859,0.2987,0.0134,896,
10,788926,0.2970,0.0103,891,
11,8179592,0.2957,0.0125,887,
12,770066,0.2873,0.0133,862,
13,8095189,0.2870,0.0117,861,
14,8179589,0.2857,0.0118,857,
15,780296,0.2820,0.0113,846,
16,794105,0.2710,0.0132,813,
17,8104626,0.2690,0.0124,807,
18,793981,0.2537,0.0114,761,
19,8179629,0.2490,0.0118,747,
20,779545,0.2330,0.0130,699,
21,8179614,0.1973,0.0143,592,
22,780288,0.1920,0.0134,576,
23,8111520,0.1740,0.0138,522,
24,8091607,0.1700,0.0106,510,
25,8095212,0.1693,0.0125,508,
26,780279,0.1653,0.0127,496,
27,787629,0.1633,0.0121,490,
28,8104629,0.1610,0.0123,483,
29,793982,0.1593,0.0121,478,
30,8091592,0.1470,0.0130,441,
31,8179631,0.1380,0.0132,414,
32,776556,0.1293,0.0137,388,
33,8091602,0.1273,0.0127,382,
34,794101,0.1257,0.0133,377,
35,780252,0.1187,0.0128,356,
36,792937,0.1130,0.0115,339,
37,780295,0.1113,0.0133,334,
38,8176904,0.1000,0.0131,300,
39,775999,0.0670,0.0108,201,
