Rank,CAD,Score (lower is better),Eigenvalues,Status
1,771731,0.5066,"0.0355, 0.0321, 0.0001",
2,785997,0.5696,"0.0273, 0.0225, 0.0002",
3,788920,0.5773,"0.0655, 0.0302, 0.0001",
4,777942,0.6614,"0.0642, 0.0500, 0.0002",
5,776560,0.6951,"0.0326, 0.0317, 0.0001",
6,772741,0.7170,"0.0707, 0.0313, 0.0001",
7,772749,0.7239,"0.0711, 0.0316, 0.0001",
8,772769,0.7248,"0.0816, 0.0423, 0.0001",
9,772742,0.7300,"0.0347, 0.0312, 0.0001",
10,8179611,0.7383,"0.0582, 0.0498, 0.0003",
11,788923,0.7548,"0.0393, 0.0259, 0.0001",
12,780283,0.7577,"0.0502, 0.0169, 0.0001",
13,772745,0.7795,"0.0762, 0.0315, 0.0001",
14,793975,0.7933,"0.0539, 0.0529, 0.0001",
15,793978,0.8094,"0.0543, 0.0535, 0.0001",
16,772809,0.8394,"0.0537, 0.0326, 0.0000",⬅️
17,772801,0.8500,"0.0522, 0.0347, 0.0000",
18,780254,0.8608,"0.0606, 0.0515, 0.0001",
19,777948,0.8699,"0.0640, 0.0096, 0.0001",
20,792429,0.9142,"0.0912, 0.0452, 0.0001",
21,772810,0.9159,"0.0545, 0.0306, 0.0000",
22,8158965,0.9215,"0.0668, 0.0047, 0.0002",
23,8186079,0.9894,"0.0453, 0.0298, 0.0000",
24,772763,1.0098,"0.0350, 0.0085, 0.0001",
25,772764,1.0126,"0.0349, 0.0085, 0.0001",
26,792937,1.0136,"0.0736, 0.0494, 0.0004",
27,777945,1.0146,"0.0632, 0.0099, 0.0001",
28,788794,1.0207,"0.0598, 0.0097, 0.0001",
29,775999,1.0333,"0.0625, 0.0578, 0.0001",
30,778082,1.0519,"0.0572, 0.0049, 0.0001",
31,788909,1.0556,"0.0433, 0.0222, 0.0000",
32,772734,1.0647,"0.0717, 0.0457, 0.0000",
33,772732,1.0653,"0.0720, 0.0452, 0.0000",
34,8176966,1.0817,"0.0564, 0.0528, 0.0004",
35,788916,1.0863,"0.0647, 0.0448, 0.0000",
36,8100975,1.1046,"0.0197, 0.0055, 0.0001",
37,782016,1.1143,"0.0963, 0.0081, 0.0001",
38,8105335,1.1198,"0.0139, 0.0050, 0.0002",
39,793982,1.1288,"0.0679, 0.0644, 0.0002",
40,793981,1.1289,"0.0679, 0.0644, 0.0002",
41,8100969,1.1312,"0.0191, 0.0055, 0.0001",
42,786001,1.1495,"0.0132, 0.0107, 0.0001",
43,8181146,1.1538,"0.0423, 0.0143, 0.0000",
44,781899,1.1553,"0.0229, 0.0219, 0.0000",
45,774596,1.1553,"0.0429, 0.0140, 0.0000",
46,771736,1.1735,"0.0149, 0.0143, 0.0001",
47,776548,1.1825,"0.0744, 0.0001, 0.0001",
48,8176978,1.1833,"0.0570, 0.0553, 0.0004",
49,782185,1.1920,"0.0139, 0.0038, 0.0003",
50,8172414,1.2099,"0.0352, 0.0116, 0.0000",
51,8172412,1.2102,"0.0351, 0.0117, 0.0000",
52,772805,1.2138,"0.0473, 0.0097, 0.0000",
53,772804,1.2279,"0.0477, 0.0090, 0.0000",
54,788905,1.2345,"0.0392, 0.0013, 0.0001",
55,788695,1.2475,"0.0284, 0.0116, 0.0000",
56,8093316,1.2577,"0.0399, 0.0068, 0.0000",
57,763640,1.2611,"0.0957, 0.0014, 0.0001",
58,765199,1.2659,"0.0129, 0.0048, 0.0001",
59,778091,1.2696,"0.0393, 0.0006, 0.0001",
60,780288,1.2715,"0.1053, 0.0443, 0.0001",
61,793646,1.2774,"0.0138, 0.0031, 0.0001",
62,772725,1.2787,"0.0547, 0.0002, 0.0000",
63,772726,1.2789,"0.0549, 0.0002, 0.0000",
64,8179614,1.2817,"0.1126, 0.0380, 0.0001",
65,763638,1.2891,"0.0305, 0.0005, 0.0001",
66,8122655,1.2900,"0.0045, 0.0032, 0.0002",
67,780287,1.2913,"0.1048, 0.0122, 0.0001",
68,8088206,1.2913,"0.0085, 0.0021, 0.0003",
69,8103576,1.2916,"0.0046, 0.0029, 0.0002",
70,778429,1.2946,"0.0315, 0.0002, 0.0001",
71,770066,1.2954,"0.1047, 0.0500, 0.0001",
72,8091607,1.2965,"0.0985, 0.0569, 0.0001",
73,765202,1.3103,"0.0087, 0.0048, 0.0001",
74,791705,1.3133,"0.0046, 0.0029, 0.0003",
75,784111,1.3170,"0.0086, 0.0025, 0.0003",
76,8100966,1.3193,"0.0178, 0.0004, 0.0001",
77,8139718,1.3344,"0.0033, 0.0023, 0.0002",
78,777043,1.3422,"0.0067, 0.0012, 0.0003",
79,779699,1.3439,"0.0034, 0.0014, 0.0002",
80,772733,1.3607,"0.0719, 0.0604, 0.0000",
81,8091304,1.3643,"0.0407, 0.0022, 0.0000",
82,778897,1.3669,"0.0050, 0.0002, 0.0002",
83,8101572,1.3682,"0.0249, 0.0003, 0.0000",
84,8179592,1.3815,"0.1199, 0.0432, 0.0001",
85,8179617,1.3852,"0.1107, 0.0025, 0.0002",
86,8122643,1.3855,"0.0047, 0.0045, 0.0001",
87,765201,1.3864,"0.0049, 0.0033, 0.0001",
88,781282,1.3905,"0.0041, 0.0008, 0.0001",
89,778906,1.3927,"0.0016, 0.0006, 0.0003",
90,8144696,1.3949,"0.0037, 0.0005, 0.0003",
91,779861,1.3949,"0.0053, 0.0044, 0.0001",
92,778899,1.4119,"0.0026, 0.0003, 0.0001",
93,8179589,1.4232,"0.1238, 0.0499, 0.0002",
94,8096342,1.4291,"0.0371, 0.0056, 0.0004",
95,778920,1.4316,"0.0014, 0.0006, 0.0003",
96,794515,1.4403,"0.0042, 0.0010, 0.0003",
97,792783,1.4413,"0.0006, 0.0006, 0.0001",
98,8098446,1.4692,"0.0014, 0.0004, 0.0001",
99,8174395,1.4817,"0.0148, 0.0042, 0.0000",
100,780255,1.4968,"0.0989, 0.0003, 0.0000",
101,8179627,1.4986,"0.0083, 0.0023, 0.0000",
102,8095941,1.5038,"0.0013, 0.0002, 0.0001",
103,793405,1.5219,"0.0005, 0.0003, 0.0001",
104,792350,1.5237,"0.0011, 0.0008, 0.0003",
105,781613,1.5262,"0.0043, 0.0023, 0.0004",
106,775316,1.5271,"0.0098, 0.0029, 0.0000",
107,8093118,1.5278,"0.0006, 0.0004, 0.0003",
