Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,772809,0.9880,0.0094,2964,✅
2,793978,0.9670,0.0101,2901,
3,793975,0.9663,0.0102,2899,
4,8179611,0.9590,0.0102,2877,
5,780254,0.9557,0.0107,2867,
6,792429,0.9513,0.0106,2854,
7,772745,0.9493,0.0102,2848,
8,772810,0.9427,0.0087,2828,
9,772801,0.9377,0.0099,2813,
10,788920,0.9370,0.0095,2811,
11,772741,0.9363,0.0096,2809,
12,772749,0.9223,0.0099,2767,
13,777942,0.9163,0.0104,2749,
14,772769,0.9090,0.0105,2727,
15,776560,0.7577,0.0102,2273,
16,772742,0.7523,0.0104,2257,
17,788923,0.7460,0.0113,2238,
18,777948,0.4767,0.0084,1430,
19,785997,0.4597,0.0081,1379,
20,8158965,0.3837,0.0107,1151,
21,771731,0.2720,0.0100,816,
22,780283,0.2093,0.0123,628,
23,8186079,0.0963,0.0124,289,
