Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,772733,0.9703,0.0099,2911,✅
2,780296,0.9640,0.0104,2892,
3,776556,0.9497,0.0115,2849,
4,8179589,0.9253,0.0106,2776,
5,792429,0.8810,0.0112,2643,
6,780295,0.8677,0.0103,2603,
7,780288,0.8620,0.0114,2586,
8,780252,0.8520,0.0108,2556,
9,8179611,0.8377,0.0105,2513,
10,772732,0.8327,0.0093,2498,
11,780254,0.8247,0.0112,2474,
12,770066,0.8113,0.0109,2434,
13,772734,0.8080,0.0100,2424,
14,793978,0.7780,0.0104,2334,
15,772769,0.7777,0.0114,2333,
16,793975,0.7773,0.0110,2332,
17,777942,0.7590,0.0107,2277,
18,8179592,0.7480,0.0100,2244,
19,8179614,0.7297,0.0104,2189,
20,772749,0.7060,0.0094,2118,
21,772745,0.7010,0.0095,2103,
22,772741,0.6997,0.0099,2099,
23,772801,0.6997,0.0095,2099,
24,788916,0.6947,0.0098,2084,
25,8091607,0.6757,0.0102,2027,
26,788920,0.6753,0.0102,2026,
27,772810,0.6243,0.0095,1873,
28,8176966,0.6060,0.0127,1818,
29,772809,0.6053,0.0090,1816,
30,788923,0.5693,0.0108,1708,
31,772742,0.5000,0.0116,1500,
32,780287,0.4993,0.0094,1498,
33,8176978,0.4517,0.0131,1355,
34,777945,0.3957,0.0082,1187,
35,777948,0.3903,0.0091,1171,
36,788794,0.3583,0.0076,1075,
37,8158965,0.3247,0.0098,974,
38,793981,0.3017,0.0120,905,
39,782016,0.2837,0.0095,851,
40,793982,0.2677,0.0120,803,
41,8179617,0.2457,0.0097,737,
42,775999,0.2377,0.0103,713,
43,771731,0.2187,0.0095,656,
44,792937,0.2020,0.0123,606,
45,8091602,0.1907,0.0127,572,
46,8186079,0.1863,0.0121,559,
47,776560,0.1600,0.0118,480,
48,8095212,0.1347,0.0128,404,
49,780283,0.1313,0.0107,394,
50,776548,0.0863,0.0097,259,
51,778082,0.0847,0.0106,254,
52,763640,0.0750,0.0121,225,
53,780255,0.0733,0.0099,220,
