Rank,CAD,Score (lower is better),Eigenvalues,Status
1,8179611,0.3546,"0.0582, 0.0498, 0.0003",
2,792937,0.3571,"0.0736, 0.0494, 0.0004",
3,8176966,0.4679,"0.0564, 0.0528, 0.0004",
4,777942,0.5314,"0.0642, 0.0500, 0.0002",
5,8176978,0.5386,"0.0570, 0.0553, 0.0004",
6,772769,0.6400,"0.0816, 0.0423, 0.0001",
7,793975,0.7180,"0.0539, 0.0529, 0.0001",
8,793978,0.7231,"0.0543, 0.0535, 0.0001",
9,788920,0.7256,"0.0655, 0.0302, 0.0001",
10,792429,0.7387,"0.0912, 0.0452, 0.0001",
11,793981,0.7553,"0.0679, 0.0644, 0.0002",
12,793982,0.7565,"0.0679, 0.0644, 0.0002",
13,771731,0.7609,"0.0355, 0.0321, 0.0001",
14,785997,0.7713,"0.0273, 0.0225, 0.0002",
15,780254,0.7843,"0.0606, 0.0515, 0.0001",
16,772741,0.7919,"0.0707, 0.0313, 0.0001",⬅️
17,772749,0.7935,"0.0711, 0.0316, 0.0001",
18,772745,0.8127,"0.0762, 0.0315, 0.0001",
19,775999,0.8723,"0.0625, 0.0578, 0.0001",
20,776560,0.8923,"0.0326, 0.0317, 0.0001",
21,772742,0.9130,"0.0347, 0.0312, 0.0001",
22,772809,0.9227,"0.0537, 0.0326, 0.0000",
23,772801,0.9227,"0.0522, 0.0347, 0.0000",
24,788923,0.9439,"0.0393, 0.0259, 0.0001",
25,780283,0.9542,"0.0502, 0.0169, 0.0001",
26,772734,0.9573,"0.0717, 0.0457, 0.0000",
27,772732,0.9594,"0.0720, 0.0452, 0.0000",
28,772810,0.9792,"0.0545, 0.0306, 0.0000",
29,8179589,0.9932,"0.1238, 0.0499, 0.0002",
30,8091607,0.9967,"0.0985, 0.0569, 0.0001",
31,788916,0.9971,"0.0647, 0.0448, 0.0000",
32,777948,1.0049,"0.0640, 0.0096, 0.0001",
33,770066,1.0215,"0.1047, 0.0500, 0.0001",
34,8158965,1.0224,"0.0668, 0.0047, 0.0002",
35,780288,1.0320,"0.1053, 0.0443, 0.0001",
36,8096342,1.0353,"0.0371, 0.0056, 0.0004",
37,780299,1.0371,"0.0566, 0.0268, 0.0006",
38,8095212,1.0402,"0.0751, 0.0579, 0.0006",
39,780300,1.0415,"0.0569, 0.0270, 0.0006",
40,8179614,1.0470,"0.1126, 0.0380, 0.0001",
41,8186079,1.0538,"0.0453, 0.0298, 0.0000",
42,782016,1.0632,"0.0963, 0.0081, 0.0001",
43,8179592,1.0796,"0.1199, 0.0432, 0.0001",
44,777945,1.1089,"0.0632, 0.0099, 0.0001",
45,772733,1.1190,"0.0719, 0.0604, 0.0000",
46,788794,1.1222,"0.0598, 0.0097, 0.0001",
47,788909,1.1333,"0.0433, 0.0222, 0.0000",
48,778082,1.1614,"0.0572, 0.0049, 0.0001",
49,772763,1.1720,"0.0350, 0.0085, 0.0001",
50,772764,1.1741,"0.0349, 0.0085, 0.0001",
51,780287,1.1852,"0.1048, 0.0122, 0.0001",
52,763640,1.1959,"0.0957, 0.0014, 0.0001",
53,8179617,1.2023,"0.1107, 0.0025, 0.0002",
54,782185,1.2035,"0.0139, 0.0038, 0.0003",
55,776548,1.2158,"0.0744, 0.0001, 0.0001",
56,780252,1.2203,"0.1124, 0.0622, 0.0001",
57,8105335,1.2233,"0.0139, 0.0050, 0.0002",
58,8181146,1.2298,"0.0423, 0.0143, 0.0000",
59,774596,1.2303,"0.0429, 0.0140, 0.0000",
