Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,772769,0.9700,0.0106,2910,
2,772741,0.9530,0.0098,2859,⬅️
3,772749,0.9427,0.0104,2828,
4,772732,0.9330,0.0120,2799,
5,772745,0.9310,0.0101,2793,
6,792429,0.9157,0.0111,2747,
7,772734,0.8960,0.0102,2688,
8,8179589,0.8827,0.0129,2648,
9,777942,0.8410,0.0119,2523,
10,780254,0.8310,0.0107,2493,
11,8179611,0.8293,0.0113,2488,
12,788916,0.8293,0.0101,2488,
13,8176966,0.8170,0.0111,2451,
14,793975,0.8103,0.0105,2431,
15,8176978,0.8070,0.0113,2421,
16,788920,0.7980,0.0098,2394,
17,772801,0.7977,0.0104,2393,
18,793978,0.7903,0.0107,2371,
19,8091607,0.7550,0.0119,2265,
20,772809,0.7003,0.0104,2101,
21,788923,0.6507,0.0106,1952,
22,772810,0.6447,0.0103,1934,
23,772742,0.6380,0.0106,1914,
24,776560,0.6200,0.0094,1860,
25,793981,0.4397,0.0116,1319,
26,780283,0.3637,0.0093,1091,
27,793982,0.3020,0.0116,906,
28,785997,0.2830,0.0116,849,
29,771731,0.2520,0.0098,756,
30,792937,0.2507,0.0117,752,
31,775999,0.1990,0.0113,597,
