Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8181354,0.9193,0.0134,2758,
2,768552,0.8120,0.0128,2436,⬅️
3,774935,0.4900,0.0113,1470,
4,774937,0.4697,0.0109,1409,
5,8088959,0.4690,0.0102,1407,
6,792161,0.4537,0.0127,1361,
7,8125655,0.4527,0.0115,1358,
8,8092992,0.4367,0.0114,1310,
9,792441,0.4027,0.0107,1208,
10,779815,0.3860,0.0113,1158,
11,794516,0.3687,0.0105,1106,
12,8126425,0.3607,0.0109,1082,
13,8105335,0.3500,0.0107,1050,
14,8149518,0.3460,0.0118,1038,
15,781831,0.3383,0.0124,1015,
16,778504,0.3287,0.0119,986,
17,783596,0.3243,0.0117,973,
18,787913,0.3217,0.0126,965,
19,8143504,0.3143,0.0124,943,
20,772132,0.3110,0.0096,933,
21,783617,0.2963,0.0118,889,
22,781926,0.2843,0.0122,853,
23,765199,0.2697,0.0087,809,
24,793646,0.2673,0.0108,802,
25,788695,0.2670,0.0111,801,
26,777155,0.2590,0.0129,777,
27,8111165,0.2510,0.0114,753,
28,784856,0.2477,0.0129,743,
29,788786,0.2473,0.0131,742,
30,8139623,0.2433,0.0118,730,
31,8174395,0.2433,0.0105,730,
32,8094080,0.2397,0.0112,719,
33,775310,0.2347,0.0115,704,
34,775262,0.2317,0.0116,695,
35,779530,0.2290,0.0113,687,
36,8112097,0.2263,0.0110,679,
37,779533,0.2243,0.0117,673,
38,8111167,0.2230,0.0121,669,
39,783595,0.2220,0.0123,666,
40,793548,0.2187,0.0112,656,
41,792440,0.2183,0.0111,655,
42,780273,0.2170,0.0116,651,
43,798480,0.2103,0.0122,631,
44,793832,0.2063,0.0111,619,
45,8092284,0.2023,0.0121,607,
46,792803,0.2013,0.0110,604,
47,793793,0.1980,0.0104,594,
48,798475,0.1973,0.0122,592,
49,793787,0.1950,0.0087,585,
50,8100969,0.1860,0.0111,558,
51,8155627,0.1693,0.0122,508,
52,8091936,0.1687,0.0120,506,
53,8100975,0.1607,0.0117,482,
54,788698,0.1580,0.0118,474,
55,782185,0.1580,0.0109,474,
56,780706,0.1563,0.0118,469,
57,777135,0.1547,0.0113,464,
58,771736,0.1487,0.0127,446,
59,778448,0.1443,0.0120,433,
60,781921,0.1393,0.0118,418,
61,8100966,0.1330,0.0095,399,
62,781899,0.1227,0.0115,368,
63,786001,0.1080,0.0120,324,
64,775510,0.1057,0.0105,317,
65,8181356,0.0957,0.0103,287,
66,772796,0.0913,0.0103,274,
67,772797,0.0823,0.0116,247,
