Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,778844,1.0000,0.0022,3000,✅
2,777991,0.9683,0.0076,2905,
3,777133,0.8773,0.0098,2632,
4,8063089,0.7147,0.0072,2144,
5,8117985,0.6710,0.0103,2013,
6,793789,0.6123,0.0083,1837,
7,767340,0.5433,0.0084,1630,
8,791713,0.5293,0.0078,1588,
9,798512,0.4550,0.0101,1365,
10,763620,0.4107,0.0096,1232,
11,763621,0.4007,0.0104,1202,
12,794679,0.3933,0.0099,1180,
13,792510,0.3237,0.0111,971,
14,798351,0.2853,0.0107,856,
15,8121692,0.2770,0.0102,831,
16,8121694,0.2077,0.0102,623,
17,794601,0.0000,0.0000,0,
