Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,794871,0.9277,0.0093,2783,
2,8172406,0.9077,0.0092,2723,
3,794870,0.8897,0.0104,2669,⬅️
4,772132,0.7337,0.0107,2201,
5,8087967,0.6733,0.0101,2020,
6,788698,0.6683,0.0090,2005,
7,775262,0.6670,0.0083,2001,
8,8125655,0.6490,0.0112,1947,
9,8143504,0.6447,0.0112,1934,
10,8126425,0.6423,0.0093,1927,
11,783596,0.6397,0.0107,1919,
12,783619,0.6293,0.0094,1888,
13,779815,0.6283,0.0108,1885,
14,8141860,0.6277,0.0107,1883,
15,792441,0.6103,0.0087,1831,
16,792440,0.6097,0.0092,1829,
17,8149518,0.6087,0.0110,1826,
18,772764,0.6083,0.0100,1825,
19,784907,0.6063,0.0099,1819,
20,772763,0.6020,0.0108,1806,
21,779434,0.5913,0.0112,1774,
22,781926,0.5540,0.0087,1662,
23,783595,0.5090,0.0104,1527,
24,774937,0.5040,0.0104,1512,
25,792161,0.4937,0.0108,1481,
26,8111161,0.4630,0.0091,1389,
27,793548,0.4607,0.0096,1382,
28,793832,0.4510,0.0096,1353,
29,798480,0.3883,0.0104,1165,
30,798475,0.3653,0.0114,1096,
31,775310,0.3523,0.0110,1057,
32,8155627,0.3483,0.0142,1045,
33,8096342,0.3440,0.0109,1032,
34,781921,0.3350,0.0117,1005,
35,774935,0.3300,0.0110,990,
36,8112097,0.3283,0.0102,985,
37,778504,0.3283,0.0120,985,
38,779530,0.3210,0.0121,963,
39,8111165,0.3193,0.0120,958,
40,8091936,0.3187,0.0115,956,
41,779533,0.3087,0.0111,926,
42,8111167,0.2903,0.0114,871,
43,8139623,0.2023,0.0127,607,
44,787914,0.2007,0.0121,602,
45,8094080,0.1983,0.0121,595,
46,783617,0.1793,0.0121,538,
47,780273,0.1613,0.0120,484,
