Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,782185,0.9993,0.0078,2998,
2,8088206,0.9790,0.0079,2937,⬅️
3,765201,0.6533,0.0105,1960,
4,793646,0.6430,0.0097,1929,
5,784111,0.6230,0.0111,1869,
6,8103576,0.5897,0.0092,1769,
7,777043,0.5840,0.0100,1752,
8,791705,0.5573,0.0102,1672,
9,8179627,0.5303,0.0113,1591,
10,781613,0.4937,0.0096,1481,
11,779699,0.4713,0.0125,1414,
12,8122655,0.4203,0.0102,1261,
13,775316,0.3723,0.0109,1117,
14,794515,0.3643,0.0121,1093,
15,8139718,0.2793,0.0113,838,
