Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8172410,0.9110,0.0089,2733,✅
2,8179609,0.9110,0.0116,2733,
3,771612,0.8257,0.0115,2477,
4,785997,0.7380,0.0083,2214,
5,8172406,0.7353,0.0093,2206,
6,772132,0.7177,0.0084,2153,
7,771615,0.7173,0.0099,2152,
8,8092992,0.6977,0.0102,2093,
9,8087967,0.6977,0.0093,2093,
10,794870,0.6823,0.0108,2047,
11,785159,0.6613,0.0116,1984,
12,779815,0.6350,0.0090,1905,
13,794008,0.6190,0.0107,1857,
14,785169,0.6067,0.0116,1820,
15,785173,0.5737,0.0120,1721,
16,772144,0.5260,0.0111,1578,
17,794871,0.4793,0.0110,1438,
18,788786,0.4743,0.0113,1423,
19,779434,0.4563,0.0118,1369,
20,8141860,0.4543,0.0075,1363,
21,8088959,0.4537,0.0084,1361,
22,788698,0.4423,0.0082,1327,
23,8125655,0.4267,0.0090,1280,
24,8149518,0.4250,0.0082,1275,
25,783596,0.4230,0.0081,1269,
26,8092901,0.4200,0.0089,1260,
27,8143504,0.4177,0.0082,1253,
28,8126425,0.4150,0.0099,1245,
29,781831,0.4117,0.0111,1235,
30,777155,0.3700,0.0116,1110,
31,787913,0.3650,0.0122,1095,
32,8181354,0.3620,0.0132,1086,
33,785149,0.3323,0.0136,997,
34,785150,0.3240,0.0124,972,
35,780827,0.2263,0.0113,679,
36,779533,0.2183,0.0123,655,
37,8112097,0.2163,0.0113,649,
38,779530,0.2160,0.0120,648,
39,768552,0.1480,0.0124,444,
40,787914,0.1117,0.0110,335,
