Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,781914,1.0000,0.0085,3000,
2,8188922,1.0000,0.0063,3000,
3,792358,0.9997,0.0061,2999,⬅️
4,777239,0.9743,0.0079,2923,
5,792350,0.8207,0.0102,2462,
6,8188926,0.7887,0.0090,2366,
7,778906,0.7160,0.0110,2148,
8,775318,0.7157,0.0119,2147,
9,778920,0.7077,0.0115,2123,
10,8150394,0.6687,0.0093,2006,
11,778915,0.6633,0.0104,1990,
12,8063089,0.6563,0.0092,1969,
13,777253,0.6260,0.0103,1878,
14,778899,0.6240,0.0117,1872,
15,767340,0.6123,0.0082,1837,
16,793789,0.5983,0.0105,1795,
17,8095941,0.5940,0.0103,1782,
18,8098446,0.5880,0.0112,1764,
19,792510,0.5873,0.0112,1762,
20,776935,0.5843,0.0086,1753,
21,8144696,0.5723,0.0100,1717,
22,798512,0.5563,0.0101,1669,
23,777087,0.5233,0.0120,1570,
24,794601,0.4803,0.0096,1441,
25,763620,0.4613,0.0100,1384,
26,794679,0.4607,0.0105,1382,
27,763621,0.4447,0.0102,1334,
28,798351,0.4143,0.0098,1243,
29,792783,0.4090,0.0110,1227,
