Rank,CAD,Score (lower is better),Eigenvalues,Status
1,774135,0.2908,"0.0066, 0.0007, 0.0005",✅
2,777217,0.4980,"0.0045, 0.0008, 0.0005",
3,794515,0.7179,"0.0042, 0.0010, 0.0003",
4,777043,0.7303,"0.0067, 0.0012, 0.0003",
5,777239,0.7433,"0.0024, 0.0009, 0.0005",
6,792358,0.8486,"0.0018, 0.0011, 0.0006",
7,778915,0.8601,"0.0014, 0.0009, 0.0005",
8,8144696,0.8626,"0.0037, 0.0005, 0.0003",
9,8188926,0.8797,"0.0011, 0.0008, 0.0005",
10,781282,0.9231,"0.0041, 0.0008, 0.0001",
11,781914,0.9295,"0.0022, 0.0013, 0.0006",
12,792350,0.9574,"0.0011, 0.0008, 0.0003",
13,775318,0.9840,"0.0011, 0.0005, 0.0004",
14,778920,1.0274,"0.0014, 0.0006, 0.0003",
15,778906,1.0283,"0.0016, 0.0006, 0.0003",
16,8063088,1.0946,"0.0073, 0.0004, 0.0000",
17,778897,1.1024,"0.0050, 0.0002, 0.0002",
18,8093118,1.1340,"0.0006, 0.0004, 0.0003",
19,779699,1.1368,"0.0034, 0.0014, 0.0002",
20,793791,1.1565,"0.0078, 0.0003, 0.0000",
21,8063089,1.1591,"0.0038, 0.0005, 0.0000",
22,778899,1.1900,"0.0026, 0.0003, 0.0001",
23,8117985,1.2306,"0.0033, 0.0013, 0.0000",
24,792783,1.2311,"0.0006, 0.0006, 0.0001",
25,8174397,1.2506,"0.0028, 0.0017, 0.0006",
26,792510,1.2730,"0.0024, 0.0005, 0.0000",
27,8098446,1.2758,"0.0014, 0.0004, 0.0001",
28,777253,1.3037,"0.0013, 0.0008, 0.0000",
29,791713,1.3306,"0.0035, 0.0003, 0.0000",
30,772841,1.3346,"0.0088, 0.0001, 0.0000",
31,772840,1.3349,"0.0089, 0.0001, 0.0000",
32,777087,1.3402,"0.0012, 0.0010, 0.0000",
33,8171486,1.3440,"0.0017, 0.0016, 0.0004",
34,8150394,1.3640,"0.0008, 0.0006, 0.0000",
35,793789,1.3843,"0.0020, 0.0003, 0.0000",
36,798512,1.3973,"0.0029, 0.0002, 0.0000",
37,767340,1.3973,"0.0024, 0.0003, 0.0000",
38,793405,1.4000,"0.0005, 0.0003, 0.0001",
39,8188922,1.4018,"0.0024, 0.0014, 0.0012",
40,8095941,1.4021,"0.0013, 0.0002, 0.0001",
41,767940,1.4101,"0.0005, 0.0005, 0.0000",
42,784049,1.4131,"0.0010, 0.0004, 0.0000",
43,8092190,1.4343,"0.0006, 0.0005, 0.0000",
44,779608,1.4448,"0.0005, 0.0005, 0.0000",
45,776935,1.4607,"0.0015, 0.0003, 0.0000",
46,793768,1.4613,"0.0007, 0.0003, 0.0000",
47,8100966,1.4893,"0.0178, 0.0004, 0.0001",
48,772796,1.4985,"0.0141, 0.0001, 0.0000",
49,772797,1.4986,"0.0141, 0.0001, 0.0000",
50,794601,1.5163,"0.0018, 0.0001, 0.0000",
51,763620,1.5195,"0.0024, 0.0001, 0.0000",
52,763621,1.5202,"0.0024, 0.0001, 0.0000",
53,794679,1.5334,"0.0024, 0.0001, 0.0000",
54,775510,1.5354,"0.0139, 0.0000, 0.0000",
55,8181356,1.5394,"0.0140, 0.0000, 0.0000",
56,8092171,1.5453,"0.0006, 0.0002, 0.0000",
57,8121694,1.5453,"0.0015, 0.0001, 0.0000",
58,8121692,1.5460,"0.0015, 0.0001, 0.0000",
59,798351,1.5787,"0.0019, 0.0000, 0.0000",
60,8141343,1.5800,"0.0004, 0.0001, 0.0000",
61,793787,1.5833,"0.0174, 0.0003, 0.0000",
62,8088206,1.6253,"0.0085, 0.0021, 0.0003",
63,792795,1.6313,"0.0001, 0.0001, 0.0000",
