Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,788905,1.0000,0.0050,3000,✅
2,778091,0.8670,0.0123,2601,
3,763638,0.7920,0.0109,2376,
4,778429,0.5100,0.0104,1530,
5,8091304,0.4977,0.0121,1493,
6,777141,0.4563,0.0097,1369,
7,793646,0.4513,0.0103,1354,
8,782438,0.4327,0.0110,1298,
9,784111,0.3813,0.0106,1144,
10,8093316,0.3753,0.0117,1126,
11,8088206,0.3250,0.0116,975,
12,778448,0.3053,0.0106,916,
13,8181152,0.3007,0.0118,902,
14,8103576,0.2973,0.0117,892,
15,791705,0.2770,0.0084,831,
16,8096342,0.1973,0.0123,592,
17,782185,0.1303,0.0118,391,
