Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,766859,0.6513,0.0129,1954,
2,8104629,0.6410,0.0120,1923,⬅️
3,791816,0.6230,0.0128,1869,
4,8104626,0.5720,0.0116,1716,
5,791817,0.5690,0.0129,1707,
6,770066,0.5430,0.0125,1629,
7,780288,0.5343,0.0123,1603,
8,8095189,0.5307,0.0119,1592,
9,8095212,0.5137,0.0114,1541,
10,8179592,0.5127,0.0118,1538,
11,8091592,0.4883,0.0121,1465,
12,8111409,0.4840,0.0137,1452,
13,780252,0.4713,0.0128,1414,
14,8176904,0.4647,0.0125,1394,
15,8179614,0.4430,0.0123,1329,
16,792429,0.4417,0.0125,1325,
17,8091607,0.4217,0.0119,1265,
18,793982,0.4113,0.0118,1234,
19,792430,0.4060,0.0114,1218,
20,8091602,0.4030,0.0117,1209,
21,791819,0.3810,0.0122,1143,
22,780295,0.3807,0.0123,1142,
23,793981,0.3623,0.0109,1087,
24,772733,0.3500,0.0129,1050,
25,783475,0.3457,0.0132,1037,
26,780296,0.3073,0.0133,922,
27,776556,0.2967,0.0133,890,
28,794101,0.2867,0.0134,860,
29,8179589,0.2770,0.0126,831,
30,776572,0.2707,0.0109,812,
31,788926,0.2620,0.0128,786,
32,779545,0.2300,0.0133,690,
33,778632,0.2253,0.0140,676,
34,783854,0.1967,0.0125,590,
35,780279,0.1760,0.0126,528,
36,8104983,0.1750,0.0131,525,
37,787761,0.1643,0.0134,493,
38,8111520,0.0893,0.0144,268,
