Rank,CAD,Score (lower is better),Eigenvalues,Status
1,771736,0.2470,"0.0149, 0.0143, 0.0001",✅
2,786001,0.4358,"0.0132, 0.0107, 0.0001",
3,765199,0.7807,"0.0129, 0.0048, 0.0001",
4,765202,0.8852,"0.0087, 0.0048, 0.0001",
5,793646,0.9221,"0.0138, 0.0031, 0.0001",
6,779861,0.9683,"0.0053, 0.0044, 0.0001",
7,8100969,0.9873,"0.0191, 0.0055, 0.0001",
8,8122643,1.0092,"0.0047, 0.0045, 0.0001",
9,8100966,1.0367,"0.0178, 0.0004, 0.0001",
10,8179627,1.0631,"0.0083, 0.0023, 0.0000",
11,765201,1.1113,"0.0049, 0.0033, 0.0001",
12,781899,1.1210,"0.0229, 0.0219, 0.0000",
13,8100975,1.1212,"0.0197, 0.0055, 0.0001",
14,8174395,1.1268,"0.0148, 0.0042, 0.0000",
15,775316,1.1543,"0.0098, 0.0029, 0.0000",
16,8101572,1.1802,"0.0249, 0.0003, 0.0000",
17,788695,1.2263,"0.0284, 0.0116, 0.0000",
18,8117985,1.2389,"0.0033, 0.0013, 0.0000",
19,772797,1.2558,"0.0141, 0.0001, 0.0000",
20,772796,1.2572,"0.0141, 0.0001, 0.0000",
21,772764,1.2955,"0.0349, 0.0085, 0.0001",
22,772763,1.3045,"0.0350, 0.0085, 0.0001",
23,772840,1.3251,"0.0089, 0.0001, 0.0000",
24,772841,1.3273,"0.0088, 0.0001, 0.0000",
25,775510,1.3425,"0.0139, 0.0000, 0.0000",
26,8181356,1.3433,"0.0140, 0.0000, 0.0000",
27,8063088,1.3495,"0.0073, 0.0004, 0.0000",
28,763638,1.3503,"0.0305, 0.0005, 0.0001",
29,8095941,1.3808,"0.0013, 0.0002, 0.0001",
30,793787,1.3846,"0.0174, 0.0003, 0.0000",
31,793405,1.3932,"0.0005, 0.0003, 0.0001",
32,778429,1.4094,"0.0315, 0.0002, 0.0001",
33,8063089,1.4157,"0.0038, 0.0005, 0.0000",
34,8098446,1.4519,"0.0014, 0.0004, 0.0001",
35,778844,1.4564,"0.0024, 0.0024, 0.0000",
36,793791,1.4704,"0.0078, 0.0003, 0.0000",
37,8121692,1.4792,"0.0015, 0.0001, 0.0000",
38,8121694,1.4799,"0.0015, 0.0001, 0.0000",
39,793768,1.4938,"0.0007, 0.0003, 0.0000",
40,8141343,1.4994,"0.0004, 0.0001, 0.0000",
41,777991,1.5051,"0.0041, 0.0020, 0.0000",
42,781282,1.5240,"0.0041, 0.0008, 0.0001",
