Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,780287,0.9713,0.0091,2914,✅
2,782016,0.6470,0.0098,1941,
3,777948,0.6277,0.0094,1883,
4,792430,0.6233,0.0124,1870,
5,788794,0.5997,0.0084,1799,
6,777945,0.5643,0.0091,1693,
7,780300,0.5597,0.0115,1679,
8,780299,0.5117,0.0117,1535,
9,793998,0.4477,0.0121,1343,
10,784907,0.4070,0.0104,1221,
11,8179617,0.4050,0.0101,1215,
12,780283,0.3973,0.0093,1192,
13,781744,0.3620,0.0111,1086,
14,783619,0.2957,0.0108,887,
15,779434,0.2900,0.0097,870,
16,763640,0.2523,0.0103,757,
17,8087967,0.2477,0.0121,743,
18,8181146,0.2027,0.0126,608,
19,780255,0.1967,0.0108,590,
20,774596,0.1170,0.0124,351,
21,779533,0.0823,0.0118,247,
22,8112097,0.0727,0.0113,218,
23,779530,0.0727,0.0119,218,
24,787629,0.0713,0.0132,214,
