Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,791817,0.8630,0.0113,2589,✅
2,766859,0.8257,0.0117,2477,
3,791816,0.8107,0.0112,2432,
4,776556,0.7760,0.0114,2328,
5,780252,0.7660,0.0111,2298,
6,780296,0.7273,0.0118,2182,
7,780295,0.7167,0.0117,2150,
8,8179589,0.6970,0.0119,2091,
9,780288,0.6663,0.0107,1999,
10,772733,0.6340,0.0104,1902,
11,770066,0.6267,0.0112,1880,
12,8179614,0.6093,0.0107,1828,
13,8179592,0.5987,0.0120,1796,
14,792429,0.5780,0.0108,1734,
15,8179611,0.5580,0.0107,1674,
16,780254,0.5527,0.0107,1658,
17,772734,0.5473,0.0114,1642,
18,772769,0.5457,0.0111,1637,
19,772732,0.5390,0.0117,1617,
20,793978,0.5243,0.0108,1573,
21,8091607,0.5203,0.0107,1561,
22,793975,0.5043,0.0109,1513,
23,794105,0.4973,0.0129,1492,
24,777942,0.4757,0.0113,1427,
25,8176978,0.4700,0.0116,1410,
26,8176966,0.4463,0.0120,1339,
27,8104626,0.4167,0.0109,1250,
28,8176904,0.3963,0.0124,1189,
29,779545,0.3790,0.0119,1137,
30,791819,0.3180,0.0124,954,
31,8091592,0.3173,0.0126,952,
32,8095189,0.2677,0.0123,803,
33,793981,0.1663,0.0123,499,
34,8095212,0.1430,0.0129,429,
35,793982,0.1347,0.0130,404,
36,794101,0.1083,0.0136,325,
37,792937,0.0983,0.0118,295,
38,775999,0.0580,0.0119,174,
39,8091602,0.0360,0.0125,108,
